"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"53129443","Dark Hole","Destroy all monsters on the field.","null","null","Spell Card","0","Normal","0","null","null","null","Hole","YS18-EN025,LEHD-ENC15,LEHD-ENB21,YS17-EN023,SDP-026,YSKR-EN028,SDWA-EN023,YSYR-EN025,DESO-EN042,SDJ-026,NKRT-EN024,PGL2-EN089,YS15-ENL14,SDK-022,SYE-026,TU04-EN017,SDRE-EN031,SDY-022,LOB-052,GLD5-EN037,YS14-ENA10,YS15-ENF13,LCJW-EN283,LCYW-EN053,LOB-EN052,YS15-ENY12,DB1-EN113,LOB-E041,TU05-EN001,SDY-E020,SDK-E021,DEM3-EN012,","Starter Deck: Codebreaker,Legendary Hero Decks,Legendary Hero Decks,Starter Deck: Link Strike,Starter Deck: Pegasus,Starter Deck: Kaiba Reloaded,Samurai Warlords Structure Deck,Starter Deck: Yugi Reloaded,Destiny Soldiers,Starter Deck: Joey,Noble Knights of the Round Table Box Set,Premium Gold: Return of the Bling,Dark Legion Starter Deck,Starter Deck: Kaiba,Starter Deck: Yugi Evolution,Turbo Pack: Booster Four,Realm of the Sea Emperor Structure Deck,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Gold Series: Haunted Mine,Space-Time Showdown Power-Up Pack,Saber Force Starter Deck,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,2-Player Starter Deck: Yuya & Declan,Dark Beginning 1,Legend of Blue Eyes White Dragon,Turbo Pack: Booster Five,Starter Deck: Yugi,Starter Deck: Kaiba,Demo Deck 2016,","Limited","null","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/53129443.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/53129443.jpg"
"66788016","Fissure","Destroy the 1 face-up monster your opponent controls that has the lowest ATK (your choice, if tied).","null","null","Spell Card","0","Normal","0","null","null","null","null","YS12-EN025,SDY-026,SDK-032,BP01-EN065,SKE-027,YSD-EN025,DEM1-EN013,SYE-028,SDSC-EN025,YS11-EN025,BP01-EN065,SDGR-EN024,SDP-028,DLG1-EN007,DB1-EN117,LOB-057,SDJ-028,LOB-EN057,LCYW-EN055,RP01-EN006,LOB-E045,HL2-EN006,SDK-E029,SDY-E024,","Starter Deck: Xyz Symphony,Starter Deck: Yugi,Starter Deck: Kaiba,Battle Pack: Epic Dawn,Starter Deck: Kaiba Evolution,Starter Deck 2006,Demo Pack,Starter Deck: Yugi Evolution,Spellcaster's Command Structure Deck,Starter Deck: Dawn of the Xyz,Battle Pack: Epic Dawn,Geargia Rampage Structure Deck,Starter Deck: Pegasus,Dark Legends,Dark Beginning 1,Legend of Blue Eyes White Dragon,Starter Deck: Joey,Legend of Blue Eyes White Dragon,Legendary Collection 3: Yugi's World Mega Pack,Retro Pack,Legend of Blue Eyes White Dragon,Hobby League 2 participation card F,Starter Deck: Kaiba,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/66788016.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/66788016.jpg"
"71625222","Time Wizard","Once per turn: You can toss a coin and call it. If you call it right, destroy all monsters your opponent controls. If you call it wrong, destroy as many monsters you control as possible, and if you do, take damage equal to half the total ATK those destroyed monsters had on the field.","500","400","Effect Monster","2","Spellcaster","LIGHT","null","null","null","Magician","SS02-ENB07,LDK2-ENJ15,DLG1-EN036,SDJ-015,DPBC-EN024,DT03-EN004,LCJW-EN021,DB2-EN038,DL1-E001,MRD-065,MRD-E065,RP01-EN035,MRD-EN065,","Speed Duel Starter Decks: Duelists of Tomorrow,Legendary Decks II,Dark Legends,Starter Deck: Joey,Duelist Pack: Battle City,Duel Terminal 3,Legendary Collection 4: Joey's World Mega Pack,Dark Beginning 2,Duelist League Series 1 participation cards,Metal Raiders,Metal Raiders,Retro Pack,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/71625222.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/71625222.jpg"
"73915051","Scapegoat","Special Summon 4 ""Sheep Tokens"" (Beast-Type/EARTH/Level 1/ATK 0/DEF 0) in Defense Position. These Tokens cannot be Tributed for a Tribute Summon. You cannot Summon other monsters the turn you activate this card (but you can Normal Set).","null","null","Spell Card","0","Quick-Play","0","null","null","null","null","SDPL-EN025,MIL1-EN019,YS18-EN023,DASA-EN052,LDK2-ENJ28,OP05-EN024,BP01-EN042,SDMP-EN032,SDJ-041,BP03-EN139,BP02-EN136,BP01-EN042,BP03-EN139,TP7-EN009,BP02-EN136,DL09-EN015,LCJW-EN066,HL05-EN006,DLG1-EN091,OP08-EN003,RP01-EN090,","Structure Deck: Powercode Link,Millennium Pack,Starter Deck: Codebreaker,Dark Saviors,Legendary Decks II,OTS Tournament Pack 5,Battle Pack: Epic Dawn,Master of Pendulum Structure Deck,Starter Deck: Joey,Battle Pack 3: Monster League,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Battle Pack 3: Monster League,Tournament Pack 7,Battle Pack 2: War of the Giants,Duelist League 2010 participation cards,Legendary Collection 4: Joey's World Mega Pack,Hobby League 5 participation card F,Dark Legends,OTS Tournament Pack 8,Retro Pack,","Limited","Semi-Limited","null","https://storage.googleapis.com/ygoprodeck.com/pics/73915051.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73915051.jpg"
"74677422","Red-Eyes B. Dragon","A ferocious dragon with a deadly attack.","2400","2000","Normal Monster","7","Dragon","DARK","null","null","null","Red-Eyes","SS02-ENB01,SD1-EN002,SDDC-EN005,LDK2-ENJ01,LEDU-EN000,DPBC-EN021,JMP-002,LC01-EN006,DB1-EN126,LCJW-EN003,MIL1-EN027,DLG1-EN012,SDJ-001,DT01-EN003,LOB-070,PCJ-EN001,YAP1-EN002,BPT-005,LOB-E056,RP01-EN011,LOB-EN070,DTP1-EN003,DTP1-EN003,JMP-EN002,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Dragon's Roar,Dragons Collide Structure Deck,Legendary Decks II,Legendary Duelists,Duelist Pack: Battle City,Shonen Jump Vol. 2, Issue 1 promotional card,Legendary Collection,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Millennium Pack,Dark Legends,Starter Deck: Joey,Duel Terminal 1,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! Power of Chaos: Joey the Passion promotional cards,Anniversary Pack,Booster Pack Collectors Tins 2002,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2005, Issue 12 promotional card,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/74677422.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74677422.jpg"
"74677423","Red-Eyes B. Dragon","A ferocious dragon with a deadly attack.","2400","2000","Normal Monster","7","Dragon","DARK","null","null","null","Red-Eyes","SS02-ENB01,SD1-EN002,SDDC-EN005,LDK2-ENJ01,LEDU-EN000,DPBC-EN021,JMP-002,LC01-EN006,DB1-EN126,LCJW-EN003,MIL1-EN027,DLG1-EN012,SDJ-001,DT01-EN003,LOB-070,PCJ-EN001,YAP1-EN002,BPT-005,LOB-E056,RP01-EN011,LOB-EN070,DTP1-EN003,DTP1-EN003,JMP-EN002,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Dragon's Roar,Dragons Collide Structure Deck,Legendary Decks II,Legendary Duelists,Duelist Pack: Battle City,Shonen Jump Vol. 2, Issue 1 promotional card,Legendary Collection,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Millennium Pack,Dark Legends,Starter Deck: Joey,Duel Terminal 1,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! Power of Chaos: Joey the Passion promotional cards,Anniversary Pack,Booster Pack Collectors Tins 2002,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2005, Issue 12 promotional card,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/74677423.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74677423.jpg"
"74677424","Red-Eyes B. Dragon","A ferocious dragon with a deadly attack.","2400","2000","Normal Monster","7","Dragon","DARK","null","null","null","Red-Eyes","SS02-ENB01,SD1-EN002,SDDC-EN005,LDK2-ENJ01,LEDU-EN000,DPBC-EN021,JMP-002,LC01-EN006,DB1-EN126,LCJW-EN003,MIL1-EN027,DLG1-EN012,SDJ-001,DT01-EN003,LOB-070,PCJ-EN001,YAP1-EN002,BPT-005,LOB-E056,RP01-EN011,LOB-EN070,DTP1-EN003,DTP1-EN003,JMP-EN002,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Dragon's Roar,Dragons Collide Structure Deck,Legendary Decks II,Legendary Duelists,Duelist Pack: Battle City,Shonen Jump Vol. 2, Issue 1 promotional card,Legendary Collection,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Millennium Pack,Dark Legends,Starter Deck: Joey,Duel Terminal 1,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! Power of Chaos: Joey the Passion promotional cards,Anniversary Pack,Booster Pack Collectors Tins 2002,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2005, Issue 12 promotional card,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/74677424.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74677424.jpg"
"74677425","Red-Eyes B. Dragon","A ferocious dragon with a deadly attack.","2400","2000","Normal Monster","7","Dragon","DARK","null","null","null","Red-Eyes","SS02-ENB01,SD1-EN002,SDDC-EN005,LDK2-ENJ01,LEDU-EN000,DPBC-EN021,JMP-002,LC01-EN006,DB1-EN126,LCJW-EN003,MIL1-EN027,DLG1-EN012,SDJ-001,DT01-EN003,LOB-070,PCJ-EN001,YAP1-EN002,BPT-005,LOB-E056,RP01-EN011,LOB-EN070,DTP1-EN003,DTP1-EN003,JMP-EN002,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Dragon's Roar,Dragons Collide Structure Deck,Legendary Decks II,Legendary Duelists,Duelist Pack: Battle City,Shonen Jump Vol. 2, Issue 1 promotional card,Legendary Collection,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Millennium Pack,Dark Legends,Starter Deck: Joey,Duel Terminal 1,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! Power of Chaos: Joey the Passion promotional cards,Anniversary Pack,Booster Pack Collectors Tins 2002,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2005, Issue 12 promotional card,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/74677425.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74677425.jpg"
"74677426","Red-Eyes B. Dragon","A ferocious dragon with a deadly attack.","2400","2000","Normal Monster","7","Dragon","DARK","null","null","null","Red-Eyes","SS02-ENB01,SD1-EN002,SDDC-EN005,LDK2-ENJ01,LEDU-EN000,DPBC-EN021,JMP-002,LC01-EN006,DB1-EN126,LCJW-EN003,MIL1-EN027,DLG1-EN012,SDJ-001,DT01-EN003,LOB-070,PCJ-EN001,YAP1-EN002,BPT-005,LOB-E056,RP01-EN011,LOB-EN070,DTP1-EN003,DTP1-EN003,JMP-EN002,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Dragon's Roar,Dragons Collide Structure Deck,Legendary Decks II,Legendary Duelists,Duelist Pack: Battle City,Shonen Jump Vol. 2, Issue 1 promotional card,Legendary Collection,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Millennium Pack,Dark Legends,Starter Deck: Joey,Duel Terminal 1,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! Power of Chaos: Joey the Passion promotional cards,Anniversary Pack,Booster Pack Collectors Tins 2002,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2005, Issue 12 promotional card,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/74677426.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74677426.jpg"
"77622396","Reverse Trap","Until the End Phase, all effects that add or subtract ATK or DEF are reversed. (Additions now subtract, and subtractions now add, instead. Multiplications and divisions, including halving/doubling, are not affected.)","null","null","Trap Card","0","Normal","0","null","null","null","null","SDY-047,SDK-047,SDJ-050,BP02-EN169,BP02-EN169,SDK-E043,SDY-E043,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Joey,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Starter Deck: Kaiba,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/77622396.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/77622396.jpg"
"80604092","Ultimate Offering","During your Main Phase or your opponent's Battle Phase: You can pay 500 Life Points; immediately after this effect resolves, Normal Summon/Set 1 monster.","null","null","Trap Card","0","Continuous","0","null","null","null","null","TP8-EN012,SD7-EN027,SD10-EN032,SDY-050,SDK-050,SDJ-047,SDP-046,DL13-EN019,DT03-EN099,SDY-E046,CP04-EN002,SDK-E046,","Tournament Pack 8,Structure Deck: Invincible Fortress,Structure Deck: Machine Re-Volt,Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Joey,Starter Deck: Pegasus,Duelist League 13 participation cards,Duel Terminal 3,Starter Deck: Yugi,Champion Pack: Game Four,Starter Deck: Kaiba,","Banned","Banned","null","https://storage.googleapis.com/ygoprodeck.com/pics/80604092.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80604092.jpg"
"80604091","Ultimate Offering","During your Main Phase or your opponent's Battle Phase: You can pay 500 Life Points; immediately after this effect resolves, Normal Summon/Set 1 monster.","null","null","Trap Card","0","Continuous","0","null","null","null","null","TP8-EN012,SD7-EN027,SD10-EN032,SDY-050,SDK-050,SDJ-047,SDP-046,DL13-EN019,DT03-EN099,SDY-E046,CP04-EN002,SDK-E046,","Tournament Pack 8,Structure Deck: Invincible Fortress,Structure Deck: Machine Re-Volt,Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Joey,Starter Deck: Pegasus,Duelist League 13 participation cards,Duel Terminal 3,Starter Deck: Yugi,Champion Pack: Game Four,Starter Deck: Kaiba,","Banned","Banned","null","https://storage.googleapis.com/ygoprodeck.com/pics/80604091.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80604091.jpg"
"80770678","Spirit of the Harp","A spirit that soothes the soul with the music of its heavenly harp.","800","2000","Normal Monster","4","Fairy","LIGHT","null","null","null","null","YS12-EN002,TP3-013,LOB-078,SDJ-004,YS11-EN001,LOB-EN078,LOB-E061,","Starter Deck: Xyz Symphony,Tournament Pack: 3rd Season,Legend of Blue Eyes White Dragon,Starter Deck: Joey,Starter Deck: Dawn of the Xyz,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/80770678.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80770678.jpg"
"83764719","Monster Reborn","Target 1 monster in either player's Graveyard; Special Summon it.","null","null","Spell Card","0","Normal","0","null","null","null","null","LEHD-ENA23,LEHD-ENB19,LEHD-ENC16,YS18-EN024,DPYG-EN019,YGLD-ENA23,YGLD-ENB16,SDBE-EN028,SDK-036,BP02-EN128,SDJ-035,SDY-030,SKE-029,SYE-029,YGLD-ENC24,SDP-035,BP02-EN128,LCYW-EN058,LCJW-EN060,HL07-EN001,BLRR-EN046,DB1-EN133,LOB-118,DLG1-EN017,LOB-EN118,LOB-E096,RP01-EN016,LART-EN001,SDY-E028,SDK-E033,","Legendary Hero Decks,Legendary Hero Decks,Legendary Hero Decks,Starter Deck: Codebreaker,Duelist Pack: Yugi,Yugi's Legendary Decks,Yugi's Legendary Decks,Saga of Blue-Eyes White Dragon Structure Deck,Starter Deck: Kaiba,Battle Pack 2: War of the Giants,Starter Deck: Joey,Starter Deck: Yugi,Starter Deck: Kaiba Evolution,Starter Deck: Yugi Evolution,Yugi's Legendary Decks,Starter Deck: Pegasus,Battle Pack 2: War of the Giants,Legendary Collection 3: Yugi's World Mega Pack,Legendary Collection 4: Joey's World Mega Pack,Hobby League 7 participation card A,Battles of Legend: Relentless Revenge,Dark Beginning 1,Legend of Blue Eyes White Dragon,Dark Legends,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Retro Pack,The Lost Art Promotion A,Starter Deck: Yugi,Starter Deck: Kaiba,","Limited","Limited","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/83764719.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/83764719.jpg"
"83764718","Monster Reborn","Target 1 monster in either player's Graveyard; Special Summon it.","null","null","Spell Card","0","Normal","0","null","null","null","null","LEHD-ENA23,LEHD-ENB19,LEHD-ENC16,YS18-EN024,DPYG-EN019,YGLD-ENA23,YGLD-ENB16,SDBE-EN028,SDK-036,BP02-EN128,SDJ-035,SDY-030,SKE-029,SYE-029,YGLD-ENC24,SDP-035,BP02-EN128,LCYW-EN058,LCJW-EN060,HL07-EN001,BLRR-EN046,DB1-EN133,LOB-118,DLG1-EN017,LOB-EN118,LOB-E096,RP01-EN016,LART-EN001,SDY-E028,SDK-E033,","Legendary Hero Decks,Legendary Hero Decks,Legendary Hero Decks,Starter Deck: Codebreaker,Duelist Pack: Yugi,Yugi's Legendary Decks,Yugi's Legendary Decks,Saga of Blue-Eyes White Dragon Structure Deck,Starter Deck: Kaiba,Battle Pack 2: War of the Giants,Starter Deck: Joey,Starter Deck: Yugi,Starter Deck: Kaiba Evolution,Starter Deck: Yugi Evolution,Yugi's Legendary Decks,Starter Deck: Pegasus,Battle Pack 2: War of the Giants,Legendary Collection 3: Yugi's World Mega Pack,Legendary Collection 4: Joey's World Mega Pack,Hobby League 7 participation card A,Battles of Legend: Relentless Revenge,Dark Beginning 1,Legend of Blue Eyes White Dragon,Dark Legends,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Retro Pack,The Lost Art Promotion A,Starter Deck: Yugi,Starter Deck: Kaiba,","Limited","Limited","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/83764718.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/83764718.jpg"
"84257639","Dian Keto the Cure Master","Increase your Life Points by 1000 points.","null","null","Spell Card","0","Normal","0","null","null","null","null","SYE-027,SDY-023,SDP-027,SDJ-027,SDY-E021,","Starter Deck: Yugi Evolution,Starter Deck: Yugi,Starter Deck: Pegasus,Starter Deck: Joey,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/84257639.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/84257639.jpg"
"84257640","Dian Keto the Cure Master","Increase your Life Points by 1000 points.","null","null","Spell Card","0","Normal","0","null","null","null","null","SYE-027,SDY-023,SDP-027,SDJ-027,SDY-E021,","Starter Deck: Yugi Evolution,Starter Deck: Yugi,Starter Deck: Pegasus,Starter Deck: Joey,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/84257640.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/84257640.jpg"
"88819587","Baby Dragon","Much more than just a child, this dragon is gifted with untapped power.","1200","700","Normal Monster","3","Dragon","WIND","null","null","null","null","SS02-ENB06,DB2-EN035,LDK2-ENJ09,DLG1-EN035,MRD-061,SDJ-003,RP01-EN034,LCJW-EN006,MRD-E061,MRD-EN061,","Speed Duel Starter Decks: Duelists of Tomorrow,Dark Beginning 2,Legendary Decks II,Dark Legends,Metal Raiders,Starter Deck: Joey,Retro Pack,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/88819587.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/88819587.jpg"
"93013676","Maha Vailo","This card gains 500 ATK for each Equip Card equipped to this card.","1550","1400","Effect Monster","4","Spellcaster","LIGHT","null","null","null","null","YS15-ENF09,DB1-EN009,DLG1-EN054,BP02-EN006,SRL-012,SDJ-016,BP02-EN006,MRL-012,DT05-EN007,RP01-EN053,SRL-EN012,YS15-ENY07,MRL-E012,","Saber Force Starter Deck,Dark Beginning 1,Dark Legends,Battle Pack 2: War of the Giants,Spell Ruler,Starter Deck: Joey,Battle Pack 2: War of the Giants,Magic Ruler,Duel Terminal 5a,Retro Pack,Spell Ruler,2-Player Starter Deck: Yuya & Declan,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/93013676.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/93013676.jpg"
"93920745","Penguin Soldier","FLIP: You can target up to 2 monsters on the field; return those targets to the hand.","750","500","Flip Effect Monster","2","Aqua","WATER","null","null","null","Penguin","DL18-EN002,DB2-EN105,BP01-EN057,BP01-EN057,DLG1-EN090,SDRE-EN018,SDJ-022,5DS2-EN009,YS12-EN015,DT06-EN060,DL09-EN002,RP01-EN089,","Duelist League 18 participation cards,Dark Beginning 2,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Dark Legends,Realm of the Sea Emperor Structure Deck,Starter Deck: Joey,Starter Deck: Yu-Gi-Oh! 5D's 2009,Starter Deck: Xyz Symphony,Duel Terminal 6b,Duelist League 2010 participation cards,Retro Pack,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/93920745.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/93920745.jpg"
"95051344","Eternal Rest","Destroy all monsters equipped with Equip Cards.","null","null","Spell Card","0","Normal","0","null","null","null","null","DB1-EN036,SRL-060,MRL-060,SRL-EN060,SDJ-039,MRL-E060,","Dark Beginning 1,Spell Ruler,Magic Ruler,Spell Ruler,Starter Deck: Joey,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/95051344.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/95051344.jpg"
"99597615","Malevolent Nuzzler","The equipped monster gains 700 ATK. When this card is sent from the field to the Graveyard: You can pay 500 LP; place this card on the top of the Deck.","null","null","Spell Card","0","Equip","0","null","null","null","null","SRL-005,DT01-EN037,YS15-ENF20,YS15-ENL20,MRL-005,BP02-EN132,SYE-036,SDSC-EN023,BP02-EN132,SDJ-025,DB1-EN005,SRL-EN005,YS15-ENY16,MRL-E005,DTP1-EN011,DTP1-EN011,","Spell Ruler,Duel Terminal 1,Saber Force Starter Deck,Dark Legion Starter Deck,Magic Ruler,Battle Pack 2: War of the Giants,Starter Deck: Yugi Evolution,Spellcaster's Command Structure Deck,Battle Pack 2: War of the Giants,Starter Deck: Joey,Dark Beginning 1,Spell Ruler,2-Player Starter Deck: Yuya & Declan,Spell Ruler,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/99597615.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/99597615.jpg"
"45231178","Flame Swordsman","""Flame Manipulator"" + ""Masaki the Legendary Swordsman""","1800","1600","Fusion Monster","5","Warrior","FIRE","null","null","null","null","SS02-ENB20,MIL1-EN038,SDJ-024,DLG1-EN003,LCJW-EN053,RP01-EN002,DB1-EN100,LOB-003,MRL-E111,LOB-EN003,","Speed Duel Starter Decks: Duelists of Tomorrow,Millennium Pack,Starter Deck: Joey,Dark Legends,Legendary Collection 4: Joey's World Mega Pack,Retro Pack,Dark Beginning 1,Legend of Blue Eyes White Dragon,Spell Ruler,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/45231178.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/45231178.jpg"
