"id","name","type","desc","atk","def","level","race","attribute","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"48768179","Dark Scorpion - Gorg the Strong","Effect Monster","When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:\n● Target 1 monster your opponent controls; return that target to the top of the Deck.\n● Send the top card of their Deck to the Graveyard.","1800","1500","5","Warrior","DARK","Dark Scorpion","DR1-EN222,DCR-060,GLD5-EN011,DCR-EN060,","Dark Revelation Volume 1,Dark Crisis,Gold Series: Haunted Mine,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/48768179.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/48768179.jpg"
"49003308","Gagagigo","Normal Monster","This young evildoer used to have an evil heart, but by meeting a special person, he discovered justice.","1850","1000","4","Reptile","WATER","","DR1-EN216,DCR-054,DCR-EN054,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/49003308.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/49003308.jpg"
"49217579","Mirage Knight","Effect Monster","Cannot be Normal Summoned/Set. Must be Special Summoned by ""Dark Flare Knight"" and cannot be Special Summoned by other ways. During damage calculation only, this card gains ATK equal to the original ATK of the opponent's monster it is battling. During the End Phase of a turn this card attacked or was attacked: Banish this card.","2800","2000","8","Warrior","LIGHT","","LCYW-EN024,DCR-018,DR1-EN180,DCR-EN018,","Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/49217579.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/49217579.jpg"
"49881766","Archfiend Soldier","Normal Monster","An expert at battle who belongs to a crack diabolical unit. He's famous because he always gets the job done.","1900","1500","4","Fiend","DARK","Archfiend","DR1-EN219,BP01-EN112,YSDS-EN005,BP01-EN112,YS15-ENL02,DCR-057,YS15-END02,DCR-EN057,","Dark Revelation Volume 1,Battle Pack: Epic Dawn,Starter Deck: Syrus Truesdale,Battle Pack: Epic Dawn,Dark Legion Starter Deck,Dark Crisis,2-Player Starter Deck: Yuya & Declan,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/49881766.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/49881766.jpg"
"50939127","Different Dimension Dragon","Effect Monster","This card cannot be destroyed by Spell/Trap effects that do not target it. This card cannot be destroyed by battle with a monster that has 1900 or less ATK.","1200","1500","5","Dragon","LIGHT","","DPKB-EN014,DT04-EN004,DR1-EN177,DCR-015,DCR-EN015,","Duelist Pack: Kaiba,Duel Terminal 4,Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/50939127.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/50939127.jpg"
"52503575","Final Attack Orders","Trap Card","All face-up monsters on the field are changed to Attack Position and their battle positions cannot be changed.","","","","Continuous","","","LDK2-ENK34,DCR-045,SDDL-EN034,SDKS-EN036,DR1-EN207,DCR-EN045,","Legendary Decks II,Dark Crisis,Dragunity Legion Structure Deck,Structure Deck: Seto Kaiba,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/52503575.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/52503575.jpg"
"52824910","Kaiser Glider","Effect Monster","Cannot be destroyed by battle with a monster that has the same ATK. If this card is destroyed and sent to the Graveyard: Target 1 monster on the field; return that target to the hand.","2400","2200","6","Dragon","LIGHT","","YS15-ENF04,DPKB-EN015,SDBE-EN009,SDKS-EN010,DCR-051,DR1-EN213,DCR-EN051,","Saber Force Starter Deck,Duelist Pack: Kaiba,Saga of Blue-Eyes White Dragon Structure Deck,Structure Deck: Seto Kaiba,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/52824910.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/52824910.jpg"
"53839837","Vampire Lord","Effect Monster","When this card inflicts battle damage to your opponent: Declare 1 card type (Monster, Spell, or Trap); your opponent sends 1 card of that type from their Deck to the Graveyard. Once per turn, during your next Standby Phase after this card in your possession was destroyed and sent to your Graveyard by an opponent's card effect: Special Summon this card from the Graveyard.","2000","1500","5","Zombie","DARK","Vampire","BP01-EN127,DPKB-EN013,LCKC-EN024,SD2-EN003,BP01-EN127,SDKS-EN012,LCJW-EN191,RDS-ENSE4,DB2-EN116,DCR-000,DCR-EN000,","Battle Pack: Epic Dawn,Duelist Pack: Kaiba,Legendary Collection Kaiba Mega Pack,Structure Deck: Zombie Madness,Battle Pack: Epic Dawn,Structure Deck: Seto Kaiba,Legendary Collection 4: Joey's World Mega Pack,Rise of Destiny: Special Edition,Dark Beginning 2,Dark Crisis,Dark Crisis,","","","Semi-Limited","https://storage.googleapis.com/ygoprodeck.com/pics/53839837.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/53839837.jpg"
"54878498","Kelbek","Effect Monster","A monster that attacks this card returns to its owner's hand. Damage calculation is applied normally.","1500","1800","4","Fairy","EARTH","","DT05-EN053,DCR-078,DR1-EN240,DCR-EN078,","Duel Terminal 5b,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/54878498.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/54878498.jpg"
"55256016","Judgment of Anubis","Trap Card","When your opponent activates a Spell Card that would destroy a Spell/Trap Card(s) on the field: Discard 1 card; negate the activation, and if you do, destroy it, then you can destroy 1 face-up monster your opponent controls, and if you do that, inflict damage to your opponent equal to the destroyed monster's ATK on the field.","","","","Counter","","","RDS-ENSE3,LCJW-EN135,DCR-105,DR1-EN267,DCR-EN105,","Rise of Destiny: Special Edition,Legendary Collection 4: Joey's World Mega Pack,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/55256016.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/55256016.jpg"
"55348096","Arsenal Robber","Trap Card","Your opponent selects 1 Equip Spell Card from his/her Deck and sends it to the Graveyard.","","","","Normal","","","DR1-EN210,DCR-048,DCR-EN048,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/55348096.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/55348096.jpg"
"56120475","Sakuretsu Armor","Trap Card","When an opponent's monster declares an attack: Target the attacking monster; destroy that target.","","","","Normal","","","5DS3-EN035,5DS1-EN037,YSDS-EN035,SDDE-EN033,YSD-EN037,YSDJ-EN036,SDWS-EN034,SD10-EN033,DR1-EN264,DCR-102,SDRL-EN036,DEM2-EN018,YSKR-EN043,SD8-EN034,YS14-EN032,DL09-EN018,LCYW-EN288,DCR-EN102,CP01-EN004,","Starter Deck: Duelist Toolbox,Starter Deck: Yu-Gi-Oh! 5D's,Starter Deck: Syrus Truesdale,The Dark Emperor Structure Deck,Starter Deck 2006,Starter Deck: Jaden Yuki,Warriors' Strike Structure Deck,Structure Deck: Machine Re-Volt,Dark Revelation Volume 1,Dark Crisis,Rise of the Dragon Lords Structure Deck,Demo Deck 2015,Starter Deck: Kaiba Reloaded,Structure Deck: Lord of the Storm,Super Starter: Space-Time Showdown,Duelist League 2010 participation cards,Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Champion Pack: Game One,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/56120475.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/56120475.jpg"
"56246017","Archfiend's Roar","Trap Card","Pay 500 Life Points, then target 1 ""Archfiend"" monster in your Graveyard; Special Summon that target. It cannot be Tributed. Destroy it during the End Phase of this turn.","","","","Normal","","Archfiend","DCR-099,AP03-EN025,DR1-EN261,DCR-EN099,","Dark Crisis,Astral Pack Three,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/56246017.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/56246017.jpg"
"56460688","Different Dimension Gate","Spell Card","Activate this card by targeting 1 monster on each side of the field; banish those targets. When this card is destroyed and sent to the Graveyard: Return those banished monsters to the field in the same battle positions they were in.","","","","Continuous","","","BP01-EN077,BP01-EN077,BPW2-EN071,DCR-044,DR1-EN206,WGRT-EN071,DCR-EN044,","Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,War of the Giants: Round 2,Dark Crisis,Dark Revelation Volume 1,War of the Giants Reinforcements,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/56460688.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/56460688.jpg"
"57069605","Frozen Soul","Trap Card","You can only activate this card when your Life Points are at least 2000 lower than your opponent's. Skip your opponent's next Battle Phase.","","","","Normal","","","DCR-096,DR1-EN258,DCR-EN096,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/57069605.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/57069605.jpg"
"57182235","Token Thanksgiving","Spell Card","Destroy all tokens on the field. Increase your Life Points by the number of tokens destroyed x 800 points.","","","","Normal","","","DR1-EN203,DCR-041,DCR-EN041,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/57182235.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/57182235.jpg"
"60258960","Legendary Flame Lord","Ritual Effect Monster","This card can only be Ritual Summoned with the Ritual Spell Card, ""Incandescent Ordeal"". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand. Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card. Remove 3 Spell Counters from this card to destroy all monsters on the field except this card.","2400","2000","7","Spellcaster","FIRE","","DCR-081,DR1-EN243,DCR-EN081,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/60258960.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/60258960.jpg"
"60365591","Shinato's Ark","Spell Card","This card is used to Ritual Summon ""Shinato, King of a Higher Plane"". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.","","","","Ritual","","","DCR-029,DR1-EN191,DCR-EN029,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/60365591.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/60365591.jpg"
"61370518","Skull Archfiend of Lightning","Effect Monster","During each of your Standby Phases, you must pay 500 Life Points (this is not optional), or this card is destroyed. Before resolving an opponent's card effect that targets this card, roll a six-sided die, negate the effect if you roll 1, 3 or 6, and if you do, destroy that card.","2500","1200","6","Fiend","DARK","Archfiend","BP01-EN006,BP01-EN006,DR1-EN235,DCR-073,DCR-EN073,","Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/61370518.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/61370518.jpg"
"61587183","Dark Scorpion - Chick the Yellow","Effect Monster","When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:\n● Target 1 card on the field; return that target to the hand.\n● Look at the top card of their Deck, then return it to the top or bottom of the Deck.","1000","1000","3","Warrior","DARK","Dark Scorpion","DCR-026,GLD5-EN010,DR1-EN188,DCR-EN026,","Dark Crisis,Gold Series: Haunted Mine,Dark Revelation Volume 1,Dark Crisis,","","","Semi-Limited","https://storage.googleapis.com/ygoprodeck.com/pics/61587183.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/61587183.jpg"
"68191243","Mustering of the Dark Scorpions","Spell Card","If you control a face-up ""Don Zaloog"": You can Special Summon any number of ""Dark Scorpion"" monsters from your hand, but only 1 copy of each.","","","","Normal","","Dark Scorpion","DR1-EN255,DCR-093,GLD5-EN042,DCR-EN093,","Dark Revelation Volume 1,Dark Crisis,Gold Series: Haunted Mine,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/68191243.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68191243.jpg"
"68304813","Precious Cards from Beyond","Spell Card","When you Tribute Summon a monster using 2 or more Tributes: Draw 2 cards.","","","","Continuous","","","DCR-038,DR1-EN200,DL14-EN012,DCR-EN038,","Dark Crisis,Dark Revelation Volume 1,Duelist League 14 participation cards,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/68304813.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68304813.jpg"
"68427465","Wicked-Breaking Flamberge - Baou","Spell Card","Send 1 card from your hand to the Graveyard; equip this card to a monster. It gains 500 ATK. Negate the effects of monsters destroyed by battle with the equipped monster.","","","","Equip","","Guardian","DR1-EN197,DCR-035,LCYW-EN139,SD5-EN027,DCR-EN035,","Dark Revelation Volume 1,Dark Crisis,Legendary Collection 3: Yugi's World Mega Pack,Structure Deck: Warrior's Triumph,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/68427465.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68427465.jpg"
"69035382","Contract with the Abyss","Spell Card","This card can be used to Ritual Summon any DARK Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.","","","","Ritual","","","DR1-EN248,CP03-EN019,LCYW-EN273,DCR-086,DCR-EN086,","Dark Revelation Volume 1,Champion Pack: Game Three,Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/69035382.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69035382.jpg"
"69243953","Butterfly Dagger - Elma","Spell Card","The equipped monster gains 300 ATK. When this card is destroyed and sent to the Graveyard while equipped: You can return this card to the hand.","","","","Equip","","Guardian","LCYW-EN136,DCR-032,DR1-EN194,DCR-EN032,","Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","Banned","Banned","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/69243953.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69243953.jpg"
"69313735","Checkmate","Spell Card","Tribute 1 Archfiend monster on your side of the field. During this turn, 1 ""Terrorking Archfiend"" on your side of the field can attack your opponent's Life Points directly.","","","","Normal","","Archfiend","DCR-089,DR1-EN251,DCR-EN089,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/69313735.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69313735.jpg"
"71200730","Despair from the Dark","Effect Monster","When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.","2800","3000","8","Zombie","DARK","","GLD5-EN008,DCR-023,SD2-EN007,DR1-EN185,LCJW-EN192,DCR-EN023,","Gold Series: Haunted Mine,Dark Crisis,Structure Deck: Zombie Madness,Dark Revelation Volume 1,Legendary Collection 4: Joey's World Mega Pack,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/71200730.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/71200730.jpg"
"72192100","Desrook Archfiend","Effect Monster","The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 3, negate the effect and destroy the opponent's card. When a ""Terrorking Archfiend"" on your side of the field is destroyed and sent to the Graveyard, you can send this card from your hand to the Graveyard to Special Summon the ""Terrorking Archfiend"".","1100","1800","3","Fiend","LIGHT","Archfiend","DR1-EN232,DCR-070,DCR-EN070,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/72192100.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/72192100.jpg"
"73219648","Vilepawn Archfiend","Effect Monster","The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 3, negate the effect and destroy the opponent's card. As long as this card remains face-up on the field, your opponent cannot attack any Archfiend Monster Card on your side of the field except ""Vilepawn Archfiend"".","1200","200","2","Fiend","EARTH","Archfiend","DR1-EN229,DCR-067,DCR-EN067,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73219648.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73219648.jpg"
"73431236","Iron Blacksmith Kotetsu","Flip Effect Monster","FLIP: Add 1 Equip Spell Card from your Deck to your hand.","500","500","2","Beast-Warrior","FIRE","","DL12-EN006,DR1-EN226,DCR-064,DCR-EN064,","Duelist League 3 participation cards,Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73431236.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73431236.jpg"
"73544866","Guardian Baou","Effect Monster","Cannot be Summoned unless you control a face-up ""Wicked-Breaking Flamberge - Baou"". When this card destroys an opponent's monster by battle and sends it to the Graveyard: It gains 1000 ATK. Negate the effects of monsters destroyed by battle with this card.","800","400","4","Fiend","DARK","Guardian","DCR-008,DR1-EN170,LCYW-EN132,DCR-EN008,","Dark Crisis,Dark Revelation Volume 1,Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73544866.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73544866.jpg"
"74153887","Dark Scorpion - Meanae the Thorn","Effect Monster","When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:\n● Add 1 ""Dark Scorpion"" card from your Deck to your hand.\n● Target 1 ""Dark Scorpion"" card in your Graveyard; add that target to your hand.","1000","1800","4","Warrior","DARK","Dark Scorpion","DR1-EN223,DCR-061,GLD5-EN012,DCR-EN061,","Dark Revelation Volume 1,Dark Crisis,Gold Series: Haunted Mine,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/74153887.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74153887.jpg"
"74367458","Guardian Elma","Effect Monster","Cannot be Summoned unless you control a face-up ""Butterfly Dagger - Elma"". When this card is Normal or Special Summoned: You can target 1 appropriate Equip Spell Card in your Graveyard; equip that target to this card.","1300","1200","3","Fairy","WIND","Guardian","DR1-EN167,DCR-005,LCYW-EN129,DCR-EN005,","Dark Revelation Volume 1,Dark Crisis,Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/74367458.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74367458.jpg"
"75375465","Pandemonium Watchbear","Effect Monster","As long as this card remains face-up on your side of the field, ""Pandemonium"" on your side of the field is not destroyed by your opponent's card effects.","1300","1800","4","Beast","DARK","","DR1-EN220,DCR-058,DCR-EN058,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/75375465.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/75375465.jpg"
"80441106","Keldo","Effect Monster","When this card is destroyed and sent to the Graveyard as a result of battle, select 2 cards from your opponent's Graveyard, add them to your opponent's Deck and the Deck is then shuffled.","1200","1600","4","Fairy","EARTH","","DCR-077,DR1-EN239,DCR-EN077,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/80441106.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80441106.jpg"
"81985784","Des Feral Imp","Flip Effect Monster","FLIP: Target 1 card in your Graveyard; shuffle that target into the Deck.","1600","1800","4","Reptile","DARK","","YSKR-EN015,DR1-EN176,SDKS-EN014,DCR-014,DCR-EN014,","Starter Deck: Kaiba Reloaded,Dark Revelation Volume 1,Structure Deck: Seto Kaiba,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/81985784.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/81985784.jpg"
"82108372","Mudora","Effect Monster","This card gains 200 ATK for each Fairy-Type monster in your Graveyard.","1500","1800","4","Fairy","EARTH","","CP01-EN017,DR1-EN238,BP03-EN006,BP03-EN006,DCR-076,DCR-EN076,","Champion Pack: Game One,Dark Revelation Volume 1,Battle Pack 3: Monster League,Battle Pack 3: Monster League,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/82108372.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/82108372.jpg"
"82529174","Ray of Hope","Trap Card","Add 2 LIGHT monsters from your Graveyard to your Deck and shuffle it.","","","","Normal","","","DR1-EN265,DCR-103,DCR-EN103,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/82529174.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/82529174.jpg"
"82732705","Skill Drain","Trap Card","Activate by paying 1000 Life Points. The effects of all face-up monsters on the field are negated while those monsters are face-up on the field (but their effects can still be activated).","","","","Continuous","","","DCR-049,GLD1-EN044,BP01-EN053,DR1-EN211,BP01-EN053,DCR-EN049,DT03-EN098,TU08-EN001,","Dark Crisis,Gold Series,Battle Pack: Epic Dawn,Dark Revelation Volume 1,Battle Pack: Epic Dawn,Dark Crisis,Duel Terminal 3,Turbo Pack: Booster Eight,","Limited","","","https://storage.googleapis.com/ygoprodeck.com/pics/82732705.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/82732705.jpg"
"83241722","Dice Re-Roll","Trap Card","One time, during the rest of this turn, if either player(s) rolls a die (or dice), you can have the player(s) re-roll. (You can only gain this effect once per turn.)","","","","Normal","","Dice ","DCR-100,DR1-EN262,LCJW-EN271,DCR-EN100,","Dark Crisis,Dark Revelation Volume 1,Legendary Collection 4: Joey's World Mega Pack,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/83241722.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/83241722.jpg"
"85489096","Arsenal Summoner","Flip Effect Monster","FLIP: Add 1 ""Guardian"" card from your Deck to your hand, except ""Celtic Guardian"", ""Winged Dragon, Guardian of the Fortress #1"", ""Winged Dragon, Guardian of the Fortress #2"", ""Guardian of the Labyrinth"", or ""The Reliable Guardian"".","1600","1600","4","Spellcaster","WIND","Guardian","DR1-EN166,LCYW-EN247,DCR-004,DCR-EN004,","Dark Revelation Volume 1,Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/85489096.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/85489096.jpg"
"85605684","Berserk Dragon","Effect Monster","Cannot be Normal Summoned/Set. Must be Special Summoned with ""A Deal with Dark Ruler"" and cannot be Special Summoned by other ways. This card can attack all monsters your opponent controls once each. During each of your End Phases, this card loses 500 ATK.","3500","0","8","Zombie","DARK","","LCJW-EN281,DCR-019,DR1-EN181,DCR-EN019,","Legendary Collection 4: Joey's World Mega Pack,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/85605684.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/85605684.jpg"
"86327225","Shinato, King of a Higher Plane","Ritual Effect Monster","This card can only be Ritual Summoned with the Ritual Spell Card, ""Shinato's Ark"". You must also Tribute monsters whose total Level equal 8 or more from the field or your hand. When this card destroys a Defense Position monster and sends it to the Graveyard as a result of battle, inflict damage to your opponent's Life Points equal to the original ATK of the destroyed monster.","3300","3000","8","Fairy","LIGHT","","DCR-016,DR1-EN178,DCR-EN016,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/86327225.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/86327225.jpg"
"86498013","D.D. Trainer","Normal Monster","A poor goblin that was sucked into a different dimension. However, he's doing his best with his new destiny.","100","2000","1","Fiend","DARK","","DR1-EN217,DCR-055,DCR-EN055,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/86498013.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/86498013.jpg"
"89041555","Blast Held by a Tribute","Trap Card","When an opponent's monster that was Tribute Summoned declares an attack: Destroy as many face-up Attack Position monsters they control as possible, and if you do, inflict 1000 damage to your opponent.","","","","Normal","","","SS01-ENB15,DPRP-EN034,DT05-EN099,DCR-104,DR1-EN266,DCR-EN104,","Speed Duel Starter Decks: Destiny Masters,Duelist Pack: Rivals of the Pharaoh,Duel Terminal 5b,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/89041555.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/89041555.jpg"
"90790253","Little-Winguard","Effect Monster","Once per turn, during your End Phase: You can change the battle position of this card.","1400","1800","4","Warrior","WIND","","SS02-ENB08,DR1-EN175,BP02-EN020,LCJW-EN036,BP02-EN020,YSDJ-EN012,DCR-013,DCR-EN013,","Speed Duel Starter Decks: Duelists of Tomorrow,Dark Revelation Volume 1,Battle Pack 2: War of the Giants,Legendary Collection 4: Joey's World Mega Pack,Battle Pack 2: War of the Giants,Starter Deck: Jaden Yuki,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/90790253.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/90790253.jpg"
"92854392","Staunch Defender","Trap Card","You can only activate this card when your opponent declares an attack. Select 1 face-up monster on your side of the field. During this turn, your opponent can only designate the selected monster as an attack target and your opponent must attack the selected monster with all face-up monsters.","","","","Normal","","","DR1-EN208,DCR-046,DCR-EN046,","Dark Revelation Volume 1,Dark Crisis,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/92854392.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/92854392.jpg"
"93671934","Morale Boost","Spell Card","Each time a player equips an Equip Spell Card, increase the Life Points of the controller of that Equip Spell Card by 1000 points. Each time an Equip Spell Card is removed from the field, the controller of that Equip Spell Card takes 1000 points of damage.","","","","Continuous","","","DCR-042,DR1-EN204,DCR-EN042,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/93671934.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/93671934.jpg"
"94463200","Battle-Scarred","Trap Card","Select 1 Archfiend monster on your side of the field to activate this card. Your opponent also pays the same Life Points that you pay for the selected monster during the Standby Phase. If this card is removed from the field, destroy the selected monster. When the selected monster is removed from the field, destroy this card.","","","","Continuous","","Archfiend","DCR-097,DR1-EN259,DCR-EN097,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/94463200.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/94463200.jpg"
"94585852","Pandemonium","Spell Card","Neither player has to pay Life Points during the Standby Phase for ""Archfiend"" monsters. Each time a player's ""Archfiend"" monster(s) is destroyed and sent to the Graveyard, except by battle, that player can add 1 ""Archfiend"" monster from their Deck to their hand with a lower Level than the destroyed card.","","","","Field","","Archfiend","GLD1-EN037,DCR-094,DR1-EN256,DCR-EN094,","Gold Series,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/94585852.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/94585852.jpg"
