"id","name","type","desc","atk","def","level","race","attribute","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"38275183","Spell Shield Type-8","Trap Card","Activate 1 of these effects.\n● When a Spell Card is activated that targets exactly 1 monster on the field: Negate the activation, and if you do, destroy it.\n● When a Spell Card is activated: Send 1 Spell Card from your hand to the Graveyard; negate the activation, and if you do, destroy it.","","","","Counter","","","SD4-EN031,SD6-EN033,GLD1-EN045,SD3-EN030,BP01-EN097,MFC-043,BP01-EN097,DR1-EN098,","Structure Deck: Fury from the Deep,Structure Deck: Spellcaster's Judgment,Gold Series,Structure Deck: Blaze of Destruction,Battle Pack: Epic Dawn,Magician's Force,Battle Pack: Epic Dawn,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/38275183.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38275183.jpg"
"38992735","Wave-Motion Cannon","Spell Card","During your Main Phase, you can send this card to the Graveyard to inflict 1000 points of damage to your opponent for each of your Standby Phases that have passed since this card was activated.","","","","Continuous","","","MFC-040,DR1-EN095,CP05-EN004,","Magician's Force,Dark Revelation Volume 1,Champion Pack: Game Five,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/38992735.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38992735.jpg"
"45141844","Old Vindictive Magician","Flip Effect Monster","FLIP: Target 1 monster your opponent controls; destroy that target.","450","600","2","Spellcaster","DARK","","YSYR-EN014,SDSC-EN009,DR1-EN122,BP01-EN060,MFC-067,BP01-EN060,YS13-EN020,GLD1-EN013,CP06-EN003,DEM3-EN007,","Starter Deck: Yugi Reloaded,Spellcaster's Command Structure Deck,Dark Revelation Volume 1,Battle Pack: Epic Dawn,Magician's Force,Battle Pack: Epic Dawn,Super Starter: V for Victory,Gold Series,Champion Pack: Game Six,Demo Deck 2016,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/45141844.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/45141844.jpg"
"46181000","Frontline Base","Spell Card","Once per turn: You can Special Summon 1 Level 4 or lower Union monster from your hand.","","","","Continuous","","","DR1-EN083,SDKS-EN029,SDMM-EN025,MFC-028,","Dark Revelation Volume 1,Structure Deck: Seto Kaiba,Machina Mayhem Structure Deck,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/46181000.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/46181000.jpg"
"46303688","Roulette Barrel","Effect Monster","Once per turn: You can roll a six-sided die twice, choose 1 result, and destroy 1 monster on the field whose Level is equal to that result.","1000","2000","4","Machine","LIGHT","","DR1-EN080,LCJW-EN263,MFC-025,","Dark Revelation Volume 1,Legendary Collection 4: Joey's World Mega Pack,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/46303688.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/46303688.jpg"
"46363422","Skilled White Magician","Effect Monster","Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves (max. 3). You can Tribute this card with 3 Spell Counters on it; Special Summon 1 ""Buster Blader"" from your hand, Deck, or Graveyard.","1700","1900","4","Spellcaster","LIGHT","","YSYR-EN012,YGLD-ENC20,TP7-EN013,SDMY-EN022,BP01-EN131,BP01-EN131,MFC-064,DR1-EN119,","Starter Deck: Yugi Reloaded,Yugi's Legendary Decks,Tournament Pack 7,Structure Deck: Yugi Muto,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/46363422.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/46363422.jpg"
"47025270","Helping Robo for Combat","Effect Monster","When this card destroys an opponent's monster by battle: Draw 1 card, then return 1 card from your hand to the bottom of the Deck.","1600","0","4","Machine","LIGHT","","MFC-022,BP01-EN181,BP01-EN181,BP02-EN019,BP02-EN019,DR1-EN077,","Magician's Force,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/47025270.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/47025270.jpg"
"47415292","Pitch-Dark Dragon","Union Effect Monster","Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""Dark Blade"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK/DEF of the equipped monster by 400 points. When it attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)","900","600","3","Dragon","DARK","","DR1-EN063,MFC-008,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/47415292.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/47415292.jpg"
"47480070","Amazoness Paladin","Effect Monster","This card gains 100 ATK for each ""Amazoness"" monster you control.","1700","300","4","Warrior","EARTH","Amazoness","DR1-EN114,MFC-059,GLD3-EN004,LCJW-EN087,","Dark Revelation Volume 1,Magician's Force,Gold Series 3,Legendary Collection 4: Joey's World Mega Pack,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/47480070.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/47480070.jpg"
"47693640","Zombie Tiger","Union Effect Monster","Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""Decayed Commander"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK/DEF of the equipped monster by 500 points, and each time it destroys 1 of your opponent's monsters, your opponent discards 1 card randomly from his/her hand. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)","1400","1600","3","Zombie","EARTH","","MFC-011,DR1-EN066,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/47693640.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/47693640.jpg"
"48148828","D.D. Crazy Beast","Effect Monster","A monster that this card destroys as a result of battle is removed from play.","1400","1400","3","Beast","EARTH","","DR1-EN074,MFC-019,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/48148828.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/48148828.jpg"
"48202661","Aitsu","Normal Monster","He seems to be very unreliable, but he might have incredible potential.","100","100","5","Fairy","FIRE","","MFC-056,DR1-EN111,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/48202661.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/48202661.jpg"
"53112492","Anti-Spell","Trap Card","Remove 2 Spell Counters on your side of the field to negate the activation of a Spell Card and destroy it.","","","","Counter","","Anti","DR1-EN158,TU02-EN016,MFC-103,","Dark Revelation Volume 1,Turbo Pack: Booster Two,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/53112492.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/53112492.jpg"
"55821894","Amazoness Fighter","Effect Monster","You take no battle damage from attacks involving this card.","1500","1300","4","Warrior","EARTH","Amazoness","MFC-060,DR1-EN115,LCJW-EN088,GLD3-EN005,","Magician's Force,Dark Revelation Volume 1,Legendary Collection 4: Joey's World Mega Pack,Gold Series 3,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/55821894.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/55821894.jpg"
"58538870","Oppressed People","Normal Monster","They are oppressed, but believe they will have their freedom someday.","400","2000","1","Aqua","WATER","","MFC-002,DR1-EN057,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/58538870.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/58538870.jpg"
"59364406","Burning Beast","Union Effect Monster","Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to your ""Freezing Beast"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, each time the equipped monster inflicts Battle Damage to your opponent, destroy 1 face-up Spell or Trap Card on the field. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)","1500","1000","4","Pyro","FIRE","","MFC-016,DR1-EN071,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/59364406.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/59364406.jpg"
"60391791","Senri Eye","Spell Card","Once per turn, during each of your Standby Phases, you can pay 100 Life Points to look at 1 card on the top of your opponent's Deck and return it to its original position. Your opponent cannot look at the card.","","","","Continuous","","","MFC-089,DR1-EN144,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/60391791.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/60391791.jpg"
"60519422","Kishido Spirit","Spell Card","Monsters on your side of the field cannot be destroyed in a battle if the monsters' ATK are equal.","","","","Continuous","","","DR1-EN093,MFC-038,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/60519422.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/60519422.jpg"
"61127349","Big Bang Shot","Spell Card","The equipped monster gains 400 ATK. If the equipped monster attacks a Defense Position monster, inflict piercing battle damage to your opponent. When this card leaves the field, banish the equipped monster.","","","","Equip","","","CP02-EN019,SDRL-EN027,SDWS-EN026,DR1-EN141,BP02-EN141,BP01-EN075,BP02-EN141,BP01-EN075,MFC-086,SDDE-EN024,","Champion Pack: Game Two,Rise of the Dragon Lords Structure Deck,Warriors' Strike Structure Deck,Dark Revelation Volume 1,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Magician's Force,The Dark Emperor Structure Deck,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/61127349.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/61127349.jpg"
"62325062","Adhesion Trap Hole","Trap Card","When your opponent Summons a monster(s): Halve that monster(s)'s original ATK.","","","","Normal","","Hole","MFC-050,DT01-EN098,DR1-EN105,WGRT-EN083,LCJW-EN274,BPW2-EN083,","Magician's Force,Duel Terminal 1,Dark Revelation Volume 1,War of the Giants Reinforcements,Legendary Collection 4: Joey's World Mega Pack,War of the Giants: Round 2,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/62325062.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/62325062.jpg"
"62651957","X-Head Cannon","Normal Monster","A monster with a mighty cannon barrel, it is able to integrate its attacks. It attacks in many ways by combining and separating with other monsters.","1800","1500","4","Machine","LIGHT","ABC","DPKB-EN007,YSKR-EN008,LCKC-EN005,DP2-EN005,SDKS-EN005,DR1-EN059,MFC-004,","Duelist Pack: Kaiba,Starter Deck: Kaiba Reloaded,Legendary Collection Kaiba Mega Pack,Duelist Pack: Chazz Princeton,Structure Deck: Seto Kaiba,Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/62651957.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/62651957.jpg"
"63442604","Physical Double","Trap Card","During your opponent's turn: Target 1 face-up monster your opponent controls; Special Summon 1 ""Mirage Token"" with the same Level, Type, Attribute, ATK, and DEF as that target. Destroy this Token during the End Phase.","","","","Normal","","","DR1-EN102,MFC-047,GLD5-EN047,","Dark Revelation Volume 1,Magician's Force,Gold Series: Haunted Mine,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/63442604.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/63442604.jpg"
"64274292","Meteorain","Trap Card","During this turn, when your monsters attack with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.","","","","Normal","","","DR1-EN099,MFC-044,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/64274292.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/64274292.jpg"
"64500000","Z-Metal Tank","Union Effect Monster","Once per turn, you can either: Target 1 ""X-Head Cannon"" or ""Y-Dragon Head"" you control; equip this card to that target, OR: Unequip this card and Special Summon it. A monster equipped with this card gains 600 ATK and DEF, also if the equipped monster would be destroyed by battle or card effect, destroy this card instead.","1500","1300","4","Machine","LIGHT","ABC","DPKB-EN012,LCKC-EN007,DP2-EN007,SDKS-EN007,DR1-EN061,MFC-006,","Duelist Pack: Kaiba,Legendary Collection Kaiba Mega Pack,Duelist Pack: Chazz Princeton,Structure Deck: Seto Kaiba,Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/64500000.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/64500000.jpg"
"65396880","Huge Revolution","Trap Card","This card can only be activated during your Main Phase when ""People Running About"", ""Oppressed People"", and ""United Resistance"" are face-up on your side of the field. Send all cards in your opponent's hand to the Graveyard and destroy all cards your opponent controls on the field.","","","","Normal","","","MFC-041,DR1-EN096,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/65396880.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/65396880.jpg"
"65622692","Y-Dragon Head","Union Effect Monster","Once per turn, you can either: Target 1 ""X-Head Cannon"" you control; equip this card to that target, OR: Unequip this card and Special Summon it. A monster equipped with this card gains 400 ATK and DEF, also if the equipped monster would be destroyed by battle or card effect, destroy this card instead.","1500","1600","4","Machine","LIGHT","ABC","LCKC-EN006,DPKB-EN011,DP2-EN006,SDKS-EN006,DR1-EN060,MFC-005,","Legendary Collection Kaiba Mega Pack,Duelist Pack: Kaiba,Duelist Pack: Chazz Princeton,Structure Deck: Seto Kaiba,Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/65622692.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/65622692.jpg"
"67987611","Amazoness Archers","Trap Card","Activate only when your opponent declares an attack while you control an ""Amazoness"" monster. All monsters your opponent controls are changed to face-up Attack Position (Flip Effects are not activated), and lose 500 ATK as long as they remain face-up on the field. Your opponent must attack with all of their monsters.","","","","Normal","","Amazoness","SS02-ENC15,GLD3-EN046,MFC-096,DR1-EN151,","Speed Duel Starter Decks: Duelists of Tomorrow,Gold Series 3,Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/67987611.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/67987611.jpg"
"68057622","Continuous Destruction Punch","Spell Card","If the DEF of the attacked Defense Position monster on your side of the field is higher than the ATK of the attacking monster on your opponent's side of the field, destroy the attacking monster. Damage calculation is applied normally.","","","","Continuous","","","DR1-EN140,MFC-085,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/68057622.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68057622.jpg"
"68334074","Miracle Restoring","Trap Card","Remove 2 Spell Counters from your side of the field, then target 1 ""Dark Magician"" or ""Buster Blader"" in your Graveyard; Special Summon that target.","","","","Normal","","Dark Magician","YSYR-EN044,MFC-100,YGLD-ENC40,DR1-EN155,","Starter Deck: Yugi Reloaded,Magician's Force,Yugi's Legendary Decks,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/68334074.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68334074.jpg"
"69279219","My Body as a Shield","Spell Card","When your opponent activates a Spell/Trap Card or monster effect that would destroy a monster(s) on the field (except during the Damage Step): Pay 1500 LP; negate the activation, and if you do, destroy it.","","","","Quick-Play","","","LCYW-EN135,TU02-EN007,MFC-092,GLD3-EN041,PGL2-EN074,DR1-EN147,CP01-EN015,DT05-EN041,","Legendary Collection 3: Yugi's World Mega Pack,Turbo Pack: Booster Two,Magician's Force,Gold Series 3,Premium Gold: Return of the Bling,Dark Revelation Volume 1,Champion Pack: Game One,Duel Terminal 5a,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/69279219.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69279219.jpg"
"69456283","Koitsu","Union Effect Monster","Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""Aitsu"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK of the equipped monster by 3000 points. When it attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)","200","100","10","Fairy","WATER","","MFC-080,DR1-EN135,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/69456283.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69456283.jpg"
"69579761","Des Koala","Flip Effect Monster","FLIP: Inflict 400 damage to your opponent for each card in their hand.","1100","1800","3","Beast","DARK","Koala","DR1-EN132,5DS2-EN011,DEM1-EN010,MFC-077,","Dark Revelation Volume 1,Starter Deck: Yu-Gi-Oh! 5D's 2009,Demo Pack,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/69579761.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69579761.jpg"
"70231910","Dark Core","Spell Card","Discard 1 card, then target 1 face-up monster on the field; banish that target.","","","","Normal","","","SDDE-EN023,MFC-035,DR1-EN090,BPW2-EN070,WGRT-EN070,","The Dark Emperor Structure Deck,Magician's Force,Dark Revelation Volume 1,War of the Giants: Round 2,War of the Giants Reinforcements,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/70231910.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/70231910.jpg"
"70791313","Royal Magical Library","Effect Monster","Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves (max. 3). You can remove 3 Spell Counters from this card; draw 1 card.","0","2000","4","Spellcaster","LIGHT","","DR1-EN129,MFC-074,SD6-EN010,SYE-023,SDSC-EN013,OP07-EN004,","Dark Revelation Volume 1,Magician's Force,Structure Deck: Spellcaster's Judgment,Starter Deck: Yugi Evolution,Spellcaster's Command Structure Deck,OTS Tournament Pack 7,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/70791313.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/70791313.jpg"
"71413901","Breaker the Magical Warrior","Effect Monster","If this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card, then target 1 Spell/Trap Card on the field; destroy that target.","1600","1000","4","Spellcaster","DARK","","YSYR-EN015,LEDD-ENA10,BP03-EN005,BP01-EN061,SD6-EN009,SDSC-EN011,BP03-EN005,PGLD-EN052,MFC-071,BP01-EN061,GLD1-EN014,LCYW-EN023,MC2-EN002,DR1-EN126,TP7-EN005,","Starter Deck: Yugi Reloaded,Legendary Dragon Decks,Battle Pack 3: Monster League,Battle Pack: Epic Dawn,Structure Deck: Spellcaster's Judgment,Spellcaster's Command Structure Deck,Battle Pack 3: Monster League,Premium Gold,Magician's Force,Battle Pack: Epic Dawn,Gold Series,Legendary Collection 3: Yugi's World Mega Pack,Master Collection Volume 2,Dark Revelation Volume 1,Tournament Pack 7,","","","Limited","https://storage.googleapis.com/ygoprodeck.com/pics/71413901.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/71413901.jpg"
"71453557","Autonomous Action Unit","Spell Card","Pay 1500 Life Points, then target 1 monster in your opponent's Graveyard; Special Summon that target on your side of the field in face-up Attack Position, and equip it with this card. When this card leaves the field, destroy the equipped monster.","","","","Equip","","","TU02-EN015,BP01-EN073,DR1-EN087,BP01-EN073,BP02-EN140,MFC-032,BP02-EN140,","Turbo Pack: Booster Two,Battle Pack: Epic Dawn,Dark Revelation Volume 1,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Magician's Force,Battle Pack 2: War of the Giants,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/71453557.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/71453557.jpg"
"72575145","Demotion","Spell Card","Downgrade the monster equipped with this card by 2 Levels.","","","","Equip","","","MFC-029,DR1-EN084,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/72575145.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/72575145.jpg"
"72630549","Chaos Command Magician","Effect Monster","Negate the effect of a Monster Card that targets this 1 card.","2400","1900","6","Spellcaster","LIGHT","Chaos","SD6-EN008,MFC-068,DR1-EN123,TP7-EN008,","Structure Deck: Spellcaster's Judgment,Magician's Force,Dark Revelation Volume 1,Tournament Pack 7,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/72630549.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/72630549.jpg"
"73398797","Paladin of White Dragon","Ritual Effect Monster","You can Ritual Summon this card with ""White Dragon Ritual"". At the start of the Damage Step, if this card attacks a face-down Defense Position monster: Destroy that face-down monster. You can Tribute this card; Special Summon 1 ""Blue-Eyes White Dragon"" from your hand or Deck, but ""Blue-Eyes White Dragons"" cannot attack for the rest of this turn.","1900","1200","4","Dragon","LIGHT","Blue-Eyes","SKE-024,DPKB-EN024,MFC-026,DR1-EN081,","Starter Deck: Kaiba Evolution,Duelist Pack: Kaiba,Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73398797.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73398797.jpg"
"73414375","Dimension Jar","Flip Effect Monster","FLIP: Both players can remove from play up to 3 monsters from their opponent's Graveyard.","200","200","2","Machine","DARK","","DR1-EN078,MFC-023,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73414375.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73414375.jpg"
"73574678","Amazoness Blowpiper","Effect Monster","Select 1 face-up monster your opponent controls during each of your Standby Phases. It loses 500 ATK until the end of this turn.","800","1500","3","Warrior","EARTH","Amazoness","DR1-EN117,MFC-062,GLD3-EN007,","Dark Revelation Volume 1,Magician's Force,Gold Series 3,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73574678.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73574678.jpg"
"73698349","Giant Orc","Effect Monster","If this card attacks, it is changed to Defense Position at the end of the Battle Phase. You cannot change this battle position until the end of your next turn.","2200","0","4","Fiend","DARK","","DR1-EN067,MFC-012,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73698349.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73698349.jpg"
"73752131","Skilled Dark Magician","Effect Monster","Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves (max. 3). You can Tribute this card with 3 Spell Counters on it; Special Summon 1 ""Dark Magician"" from your hand, Deck, or Graveyard.","1900","1700","4","Spellcaster","DARK","Dark Magician","YSYR-EN013,LEDD-ENA06,SD6-EN006,TP7-EN012,YGLD-ENC19,SDSC-EN007,SDMY-EN021,DR1-EN120,DL15-EN001,MFC-065,","Starter Deck: Yugi Reloaded,Legendary Dragon Decks,Structure Deck: Spellcaster's Judgment,Tournament Pack 7,Yugi's Legendary Decks,Spellcaster's Command Structure Deck,Structure Deck: Yugi Muto,Dark Revelation Volume 1,Duelist League 15 participation cards,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/73752131.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73752131.jpg"
"80193355","Dramatic Rescue","Trap Card","Activate only when a card is activated that targets an ""Amazoness"" monster. Return the targeted monster to its owner's hand and Special Summon 1 other monster from your hand.","","","","Normal","","Amazoness","DR1-EN152,GLD3-EN047,MFC-097,","Dark Revelation Volume 1,Gold Series 3,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/80193355.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80193355.jpg"
"81325903","Amazoness Spellcaster","Spell Card","Target 1 ""Amazoness"" monster you control and 1 face-up monster your opponent controls; switch the original ATK of those targets until the end of this turn.","","","","Normal","","Amazoness","DR1-EN139,TU04-EN018,LCJW-EN100,MFC-084,","Dark Revelation Volume 1,Turbo Pack: Booster Four,Legendary Collection 4: Joey's World Mega Pack,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/81325903.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/81325903.jpg"
"84636823","Spell Canceller","Effect Monster","As long as this card remains face-up on the field, Spell Cards cannot be activated. The effects of all Spell Cards are also negated.","1800","1600","5","Machine","WIND","","MFC-020,DR1-EN075,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/84636823.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/84636823.jpg"
"84696266","Sonic Duck","Normal Monster","A duck which can walk at a sonic speed. Sometimes, he cannot deal with his incredible pace and loses control.","1700","700","3","Winged Beast","WIND","","DR1-EN112,MFC-057,YSDJ-EN004,SD8-EN003,DEM2-EN009,","Dark Revelation Volume 1,Magician's Force,Starter Deck: Jaden Yuki,Structure Deck: Lord of the Storm,Demo Deck 2015,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/84696266.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/84696266.jpg"
"84814897","Kiryu","Union Effect Monster","Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""Dark Blade"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK/DEF of the equipped monster by 900 points, and you can Tribute this card to allow the equipped monster to attack your opponent's Life Points directly this turn. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)","2000","1500","5","Dragon","DARK","","DR1-EN064,MFC-009,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/84814897.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/84814897.jpg"
"85359414","Freezing Beast","Union Effect Monster","Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to your ""Burning Beast"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, each time the equipped monster inflicts Battle Damage to your opponent, destroy 1 face-down Spell or Trap Card on the field. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)","1500","1000","4","Aqua","WATER","","MFC-017,DR1-EN072,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/85359414.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/85359414.jpg"
"85936485","United Resistance","Normal Monster","The people that gather to swear to fight their oppressors. A revolution is coming.","1000","400","3","Thunder","WIND","","MFC-003,DR1-EN058,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/85936485.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/85936485.jpg"
