57617178,C,7,#VALUE!,7,Sonic Bird,"When this card is Normal or Flip Summoned, you can add 1 Ritual Spell Card from your Deck to your hand.",1400,1000,Effect Monster,4,Winged Beast,WIND,null,null,null,null,"SRL-093,DB1-EN056,GLD1-EN002,MRL-093,DLG1-EN076,RP01-EN075,SYE-021,SRL-EN093,SDP-011,DT05-EN052,MRL-E093,","Spell Ruler,Dark Beginning 1,Gold Series,Magic Ruler,Dark Legends,Retro Pack,Starter Deck: Yugi Evolution,Spell Ruler,Starter Deck: Pegasus,Duel Terminal 5b,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/57617178.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/57617178.jpg,,7,TRUE
43500484,C,9,#VALUE!,9,Darkworld Thorns,A thorny plant found in the darklands that wraps itself around any unwary traveler.,1200,900,Normal Monster,3,Plant,EARTH,null,null,null,null,"LOB-114,LOB-E092,LOB-EN114,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/43500484.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/43500484.jpg,LOB,9,FALSE
77585513,UR,1,#VALUE!,1,Jinzo,"Trap Cards, and their effects on the field, cannot be activated. Negate all Trap effects on the field.",2400,1500,Effect Monster,6,Machine,DARK,null,null,null,Jinzo,"LDK2-ENJ10,LCJW-EN023,DPBC-EN027,DL12-EN005,BP01-EN003,PGLD-EN051,BP01-EN003,GLD1-EN003,DUSA-EN045,DB1-EN067,YAP1-EN007,BPT-011,PSV-000,RP02-EN001,PSV-E000,PSV-EN000,","Legendary Decks II,Legendary Collection 4: Joey's World Mega Pack,Duelist Pack: Battle City,Duelist League 3 participation cards,Battle Pack: Epic Dawn,Premium Gold,Battle Pack: Epic Dawn,Gold Series,Duelist Saga,Dark Beginning 1,Anniversary Pack,Collectible Tins 2003,Pharaoh's Servant,Retro Pack 2,Pharaoh's Servant,Pharaoh's Servant,",null,null,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/77585513.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/77585513.jpg,PSV,1,FALSE
81985784,#N/A,,#VALUE!,--,Des Feral Imp,FLIP: Target 1 card in your Graveyard; shuffle that target into the Deck.,1600,1800,Flip Effect Monster,4,Reptile,DARK,null,null,null,null,"YSKR-EN015,DR1-EN176,SDKS-EN014,DCR-014,DCR-EN014,","Starter Deck: Kaiba Reloaded,Dark Revelation Volume 1,Structure Deck: Seto Kaiba,Dark Crisis,Dark Crisis,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/81985784.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/81985784.jpg,Kaiba Reloaded,#N/A,FALSE
33695750,#N/A,,#VALUE!,--,Des Mosquito,"When this card is Normal or Special Summoned: Place 2 counters on it. It gains 500 ATK for each of these counters. If this card would be destroyed by battle, remove 1 of these counters instead.",500,500,Effect Monster,3,Insect,DARK,null,null,null,null,"YSKR-EN023,BP01-EN194,BP01-EN194,BP02-EN076,BP02-EN076,DLG1-EN103,YDB1-EN003,","Starter Deck: Kaiba Reloaded,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Dark Legends,Yu-Gi-Oh! GX Card Almanac promotional cards,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/33695750.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/33695750.jpg,Kaiba Reloaded,#N/A,FALSE
5318639,SR,2,#VALUE!,2,Mystical Space Typhoon,Target 1 Spell/Trap on the field; destroy that target.,null,null,Spell Card,0,Quick-Play,0,null,null,null,null,"SDWS-EN023,WIRA-EN051,LEHD-ENB23,YS16-EN025,YS18-EN026,YS15-ENL17,SD1-EN011,SD5-EN020,SD6-EN018,YS17-EN024,SD2-EN014,YS12-EN024,HSRD-EN053,SDDE-EN019,YSKR-EN032,SD4-EN016,DP04-EN015,SD3-EN015,YSYR-EN028,RP01-EN057,SD10-EN024,SDP-032,SD7-EN017,SD09-EN023,SD8-EN019,BP01-EN068,SDCR-EN026,LDK2-ENJ32,SYE-037,SDMA-EN020,YS11-EN024,YS14-EN024,DLG1-EN058,YS15-ENF16,SDMP-EN031,YS13-ENV12,MRL-047,BP01-EN068,PGLD-EN079,NKRT-EN040,GLD3-EN040,DT01-EN093,DB1-EN031,DL09-EN014,LCJW-EN285,LCYW-EN062,HL2-EN002,YS15-ENY13,SRL-EN047,SRL-047,GLD5-EN038,MRL-E047,AP08-EN002,YS15-END13,","Warriors' Strike Structure Deck,Wing Raiders,Legendary Hero Decks,Starter Deck: Yuya,Starter Deck: Codebreaker,Dark Legion Starter Deck,Structure Deck: Dragon's Roar,Structure Deck: Warrior's Triumph,Structure Deck: Spellcaster's Judgment,Starter Deck: Link Strike,Structure Deck: Zombie Madness,Starter Deck: Xyz Symphony,High-Speed Riders,The Dark Emperor Structure Deck,Starter Deck: Kaiba Reloaded,Structure Deck: Fury from the Deep,Duelist Pack: Zane Truesdale,Structure Deck: Blaze of Destruction,Starter Deck: Yugi Reloaded,Retro Pack,Structure Deck: Machine Re-Volt,Starter Deck: Pegasus,Structure Deck: Invincible Fortress,Structure Deck: Dinosaur's Rage,Structure Deck: Lord of the Storm,Battle Pack: Epic Dawn,Cyber Dragon Revolution Structure Deck,Legendary Decks II,Starter Deck: Yugi Evolution,Structure Deck: Marik (TCG),Starter Deck: Dawn of the Xyz,Super Starter: Space-Time Showdown,Dark Legends,Saber Force Starter Deck,Master of Pendulum Structure Deck,Super Starter Power-Up Pack,Magic Ruler,Battle Pack: Epic Dawn,Premium Gold,Noble Knights of the Round Table Power-Up Pack,Gold Series 3,Duel Terminal 1,Dark Beginning 1,Duelist League 2010 participation cards,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection 3: Yugi's World Mega Pack,Hobby League 2 participation card B,2-Player Starter Deck: Yuya & Declan,Spell Ruler,Spell Ruler,Gold Series: Haunted Mine,Spell Ruler,Astral Pack Eight,2-Player Starter Deck: Yuya & Declan,",null,null,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/5318639.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/5318639.jpg,SRL,2,FALSE
5318639,SR,2,#VALUE!,2,Mystical Space Typhoon,Target 1 Spell/Trap on the field; destroy that target.,null,null,Spell Card,0,Quick-Play,0,null,null,null,null,"SDWS-EN023,WIRA-EN051,LEHD-ENB23,YS16-EN025,YS18-EN026,YS15-ENL17,SD1-EN011,SD5-EN020,SD6-EN018,YS17-EN024,SD2-EN014,YS12-EN024,HSRD-EN053,SDDE-EN019,YSKR-EN032,SD4-EN016,DP04-EN015,SD3-EN015,YSYR-EN028,RP01-EN057,SD10-EN024,SDP-032,SD7-EN017,SD09-EN023,SD8-EN019,BP01-EN068,SDCR-EN026,LDK2-ENJ32,SYE-037,SDMA-EN020,YS11-EN024,YS14-EN024,DLG1-EN058,YS15-ENF16,SDMP-EN031,YS13-ENV12,MRL-047,BP01-EN068,PGLD-EN079,NKRT-EN040,GLD3-EN040,DT01-EN093,DB1-EN031,DL09-EN014,LCJW-EN285,LCYW-EN062,HL2-EN002,YS15-ENY13,SRL-EN047,SRL-047,GLD5-EN038,MRL-E047,AP08-EN002,YS15-END13,","Warriors' Strike Structure Deck,Wing Raiders,Legendary Hero Decks,Starter Deck: Yuya,Starter Deck: Codebreaker,Dark Legion Starter Deck,Structure Deck: Dragon's Roar,Structure Deck: Warrior's Triumph,Structure Deck: Spellcaster's Judgment,Starter Deck: Link Strike,Structure Deck: Zombie Madness,Starter Deck: Xyz Symphony,High-Speed Riders,The Dark Emperor Structure Deck,Starter Deck: Kaiba Reloaded,Structure Deck: Fury from the Deep,Duelist Pack: Zane Truesdale,Structure Deck: Blaze of Destruction,Starter Deck: Yugi Reloaded,Retro Pack,Structure Deck: Machine Re-Volt,Starter Deck: Pegasus,Structure Deck: Invincible Fortress,Structure Deck: Dinosaur's Rage,Structure Deck: Lord of the Storm,Battle Pack: Epic Dawn,Cyber Dragon Revolution Structure Deck,Legendary Decks II,Starter Deck: Yugi Evolution,Structure Deck: Marik (TCG),Starter Deck: Dawn of the Xyz,Super Starter: Space-Time Showdown,Dark Legends,Saber Force Starter Deck,Master of Pendulum Structure Deck,Super Starter Power-Up Pack,Magic Ruler,Battle Pack: Epic Dawn,Premium Gold,Noble Knights of the Round Table Power-Up Pack,Gold Series 3,Duel Terminal 1,Dark Beginning 1,Duelist League 2010 participation cards,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection 3: Yugi's World Mega Pack,Hobby League 2 participation card B,2-Player Starter Deck: Yuya & Declan,Spell Ruler,Spell Ruler,Gold Series: Haunted Mine,Spell Ruler,Astral Pack Eight,2-Player Starter Deck: Yuya & Declan,",null,null,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/5318639.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/5318639.jpg,,2,TRUE
5318639,SR,2,#VALUE!,2,Mystical Space Typhoon,Target 1 Spell/Trap on the field; destroy that target.,null,null,Spell Card,0,Quick-Play,0,null,null,null,null,"SDWS-EN023,WIRA-EN051,LEHD-ENB23,YS16-EN025,YS18-EN026,YS15-ENL17,SD1-EN011,SD5-EN020,SD6-EN018,YS17-EN024,SD2-EN014,YS12-EN024,HSRD-EN053,SDDE-EN019,YSKR-EN032,SD4-EN016,DP04-EN015,SD3-EN015,YSYR-EN028,RP01-EN057,SD10-EN024,SDP-032,SD7-EN017,SD09-EN023,SD8-EN019,BP01-EN068,SDCR-EN026,LDK2-ENJ32,SYE-037,SDMA-EN020,YS11-EN024,YS14-EN024,DLG1-EN058,YS15-ENF16,SDMP-EN031,YS13-ENV12,MRL-047,BP01-EN068,PGLD-EN079,NKRT-EN040,GLD3-EN040,DT01-EN093,DB1-EN031,DL09-EN014,LCJW-EN285,LCYW-EN062,HL2-EN002,YS15-ENY13,SRL-EN047,SRL-047,GLD5-EN038,MRL-E047,AP08-EN002,YS15-END13,","Warriors' Strike Structure Deck,Wing Raiders,Legendary Hero Decks,Starter Deck: Yuya,Starter Deck: Codebreaker,Dark Legion Starter Deck,Structure Deck: Dragon's Roar,Structure Deck: Warrior's Triumph,Structure Deck: Spellcaster's Judgment,Starter Deck: Link Strike,Structure Deck: Zombie Madness,Starter Deck: Xyz Symphony,High-Speed Riders,The Dark Emperor Structure Deck,Starter Deck: Kaiba Reloaded,Structure Deck: Fury from the Deep,Duelist Pack: Zane Truesdale,Structure Deck: Blaze of Destruction,Starter Deck: Yugi Reloaded,Retro Pack,Structure Deck: Machine Re-Volt,Starter Deck: Pegasus,Structure Deck: Invincible Fortress,Structure Deck: Dinosaur's Rage,Structure Deck: Lord of the Storm,Battle Pack: Epic Dawn,Cyber Dragon Revolution Structure Deck,Legendary Decks II,Starter Deck: Yugi Evolution,Structure Deck: Marik (TCG),Starter Deck: Dawn of the Xyz,Super Starter: Space-Time Showdown,Dark Legends,Saber Force Starter Deck,Master of Pendulum Structure Deck,Super Starter Power-Up Pack,Magic Ruler,Battle Pack: Epic Dawn,Premium Gold,Noble Knights of the Round Table Power-Up Pack,Gold Series 3,Duel Terminal 1,Dark Beginning 1,Duelist League 2010 participation cards,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection 3: Yugi's World Mega Pack,Hobby League 2 participation card B,2-Player Starter Deck: Yuya & Declan,Spell Ruler,Spell Ruler,Gold Series: Haunted Mine,Spell Ruler,Astral Pack Eight,2-Player Starter Deck: Yuya & Declan,",null,null,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/5318639.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/5318639.jpg,,2,TRUE
4042268,SR,3,#VALUE!,3,Island Turtle,A huge turtle that is often mistaken for an island.,1100,2000,Normal Monster,4,Aqua,WATER,null,null,null,null,"PSV-095,SDJ-005,PSV-EN095,PSV-E095,","Pharaoh's Servant,Starter Deck: Joey,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/4042268.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/4042268.jpg,PSV,3,FALSE
98495314,SR,4,#VALUE!,4,Sword of Deep-Seated,"Increase the ATK and DEF of a monster equipped with this card by 500 points. When this card is sent to the Graveyard, place it on top of your Deck.",null,null,Spell Card,0,Equip,0,null,null,null,null,"SS01-ENC14,MRD-132,MRD-E132,MRD-EN132,","Speed Duel Starter Decks: Destiny Masters,Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/98495314.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/98495314.jpg,MRD,4,FALSE
24623598,#N/A,,#VALUE!,--,Disappear,Remove from play 1 card from your opponent's Graveyard.,null,null,Trap Card,0,Normal,0,null,null,null,null,"DB2-EN198,SYE-049,LOD-089,LOD-EN089,","Dark Beginning 2,Starter Deck: Yugi Evolution,Legacy of Darkness,Legacy of Darkness,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/24623598.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/24623598.jpg,Yugi evolution,#N/A,FALSE
31477025,R,5,#VALUE!,5,Mr. Volcano,This seemingly mild-mannered creature has an extremely volatile temper.,2100,1300,Normal Monster,5,Pyro,FIRE,null,null,null,null,"PSV-044,PSV-E044,PSV-EN044,","Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/31477025.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/31477025.jpg,PSV,5,FALSE
37820550,C,6,#VALUE!,6,Electro-Whip,A Thunder-Type monster equipped with this card increases its ATK and DEF by 300 points.,null,null,Spell Card,0,Equip,0,null,null,null,null,"LOB-093,LOB-EN093,LOB-E073,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/37820550.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/37820550.jpg,LOB,6,FALSE
20277376,#N/A,,#VALUE!,--,Divine Dragon Apocralyph,"Once per turn: You can discard 1 card, then target 1 Dragon-Type monster in your Graveyard; add that target to your hand.",1000,1500,Effect Monster,4,Dragon,DARK,null,null,null,null,"YSKR-EN026,ORCS-EN036,SDBE-EN012,","Starter Deck: Kaiba Reloaded,Order of Chaos,Saga of Blue-Eyes White Dragon Structure Deck,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/20277376.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/20277376.jpg,Kaiba Reloaded,#N/A,FALSE
98299011,C,7,#VALUE!,7,Gift of the Mystical Elf,Increase your Life Points by 300 points for each monster on the field.,null,null,Trap Card,0,Normal,0,null,null,null,null,"SKE-044,DB1-EN073,PSV-009,PSV-E009,PSV-EN009,","Starter Deck: Kaiba Evolution,Dark Beginning 1,Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/98299011.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/98299011.jpg,PSV,7,FALSE
98299011,C,7,#VALUE!,7,Gift of the Mystical Elf,Increase your Life Points by 300 points for each monster on the field.,null,null,Trap Card,0,Normal,0,null,null,null,null,"SKE-044,DB1-EN073,PSV-009,PSV-E009,PSV-EN009,","Starter Deck: Kaiba Evolution,Dark Beginning 1,Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/98299011.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/98299011.jpg,,7,TRUE
41392891,C,9,#VALUE!,9,Feral Imp,"A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.",1300,1400,Normal Monster,4,Fiend,DARK,null,null,null,null,"DB1-EN140,SDY-002,SS01-ENA02,YGLD-ENA11,SYE-003,LCYW-EN008,MRD-001,OP05-EN015,MRD-EN001,MRD-E001,SDY-E002,","Dark Beginning 1,Starter Deck: Yugi,Speed Duel Starter Decks: Destiny Masters,Yugi's Legendary Decks,Starter Deck: Yugi Evolution,Legendary Collection 3: Yugi's World Mega Pack,Metal Raiders,OTS Tournament Pack 5,Metal Raiders,Metal Raiders,Starter Deck: Yugi,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/41392891.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/41392891.jpg,MRD,9,FALSE
41392891,C,9,#VALUE!,9,Feral Imp,"A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.",1300,1400,Normal Monster,4,Fiend,DARK,null,null,null,null,"DB1-EN140,SDY-002,SS01-ENA02,YGLD-ENA11,SYE-003,LCYW-EN008,MRD-001,OP05-EN015,MRD-EN001,MRD-E001,SDY-E002,","Dark Beginning 1,Starter Deck: Yugi,Speed Duel Starter Decks: Destiny Masters,Yugi's Legendary Decks,Starter Deck: Yugi Evolution,Legendary Collection 3: Yugi's World Mega Pack,Metal Raiders,OTS Tournament Pack 5,Metal Raiders,Metal Raiders,Starter Deck: Yugi,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/41392891.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/41392891.jpg,Yugi,9,TRUE
44436472,#N/A,,#VALUE!,--,Double Coston,This card can be treated as 2 Tributes for the Tribute Summon of a DARK monster.,1700,1650,Effect Monster,4,Zombie,DARK,null,null,null,null,"SS01-ENA07,GLD5-EN015,CP05-EN014,SD2-EN011,AST-078,YSYR-EN016,DR2-EN191,","Speed Duel Starter Decks: Destiny Masters,Gold Series: Haunted Mine,Champion Pack: Game Five,Structure Deck: Zombie Madness,Ancient Sanctuary,Starter Deck: Yugi Reloaded,Dark Revelation Volume 2,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/44436472.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/44436472.jpg,Yugi Reloaded,#N/A,FALSE
19613556,UR,1,#VALUE!,1,Heavy Storm,Destroy all Spell and Trap Cards on the field.,null,null,Spell Card,0,Normal,0,null,null,null,null,"SD09-EN025,SD10-EN026,YSDS-EN024,YSDJ-EN024,SD4-EN019,SD6-EN023,SD8-EN022,SD2-EN019,SD3-EN021,YSD-EN027,BP01-EN038,SD1-EN016,SD5-EN023,DLG1-EN049,LCYW-EN061,MRD-142,DB2-EN084,BP01-EN038,GLD1-EN031,LCJW-EN284,HL2-EN004,RP01-EN048,MRD-E142,MRD-EN142,","Structure Deck: Dinosaur's Rage,Structure Deck: Machine Re-Volt,Starter Deck: Syrus Truesdale,Starter Deck: Jaden Yuki,Structure Deck: Fury from the Deep,Structure Deck: Spellcaster's Judgment,Structure Deck: Lord of the Storm,Structure Deck: Zombie Madness,Structure Deck: Blaze of Destruction,Starter Deck 2006,Battle Pack: Epic Dawn,Structure Deck: Dragon's Roar,Structure Deck: Warrior's Triumph,Dark Legends,Legendary Collection 3: Yugi's World Mega Pack,Metal Raiders,Dark Beginning 2,Battle Pack: Epic Dawn,Gold Series,Legendary Collection 4: Joey's World Mega Pack,Hobby League 2 participation card D,Retro Pack,Metal Raiders,Metal Raiders,",Banned,Banned,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/19613556.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/19613556.jpg,MRD,1,FALSE
56830749,SR,4,#VALUE!,4,Share the Pain,Tribute 1 monster; make your opponent Tribute 1 monster (for no effect).,null,null,Spell Card,0,Normal,0,null,null,null,null,"DB2-EN083,MRD-140,DT01-EN091,BPW2-EN066,MRD-E140,WGRT-EN066,MRD-EN140,","Dark Beginning 2,Metal Raiders,Duel Terminal 1,War of the Giants: Round 2,Metal Raiders,War of the Giants Reinforcements,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/56830749.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/56830749.jpg,MRD,4,FALSE
5388481,R,5,#VALUE!,5,Darkfire Soldier 1,An explosive expert from a special elite force.,1700,1150,Normal Monster,4,Pyro,FIRE,null,null,null,null,"PSV-043,PSV-E043,SDJ-010,PSV-EN043,","Pharaoh's Servant,Pharaoh's Servant,Starter Deck: Joey,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/5388481.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/5388481.jpg,PSV,5,FALSE
36607978,C,6,#VALUE!,6,Mystical Moon,Equip only to a Beast-Warrior-Type monster. It gains 300 ATK and DEF.,null,null,Spell Card,0,Equip,0,null,null,null,null,"YGLD-ENA30,LOB-094,LOB-EN094,LOB-E074,","Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/36607978.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/36607978.jpg,LOB,6,FALSE
40619825,UR,1,#VALUE!,1,Axe of Despair,"(This card is always treated as an ""Archfiend"" card.)\nThe equipped monster gains 1000 ATK. When this card is sent from the field to the Graveyard: You can Tribute 1 monster; place this card on the top of your Deck.",null,null,Spell Card,0,Equip,0,null,null,null,Archfiend,"SYE-035,DT02-EN092,DLDI-EN003,YS15-ENL19,BP01-EN067,YS14-EN026,DB1-EN002,DLG1-EN052,RP01-EN051,BP02-EN131,YS15-END14,MRL-002,BP02-EN131,BP01-EN067,SRL-002,SRL-EN002,MRL-E002,","Starter Deck: Yugi Evolution,Duel Terminal 2,Duelist League Demo 2010,Dark Legion Starter Deck,Battle Pack: Epic Dawn,Super Starter: Space-Time Showdown,Dark Beginning 1,Dark Legends,Retro Pack,Battle Pack 2: War of the Giants,2-Player Starter Deck: Yuya & Declan,Magic Ruler,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/40619825.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/40619825.jpg,SRL,1,FALSE
40619825,UR,1,#VALUE!,1,Axe of Despair,"(This card is always treated as an ""Archfiend"" card.)\nThe equipped monster gains 1000 ATK. When this card is sent from the field to the Graveyard: You can Tribute 1 monster; place this card on the top of your Deck.",null,null,Spell Card,0,Equip,0,null,null,null,Archfiend,"DT02-EN092,DLDI-EN003,YS15-ENL19,BP01-EN067,DB1-EN002,DLG1-EN052,RP01-EN051,BP02-EN131,YS15-END14,MRL-002,SYE-035,YS14-EN026,BP02-EN131,BP01-EN067,SRL-002,SRL-EN002,MRL-E002,","Duel Terminal 2,Duelist League Demo 2010,Dark Legion Starter Deck,Battle Pack: Epic Dawn,Dark Beginning 1,Dark Legends,Retro Pack,Battle Pack 2: War of the Giants,2-Player Starter Deck: Yuya & Declan,Magic Ruler,Starter Deck: Yugi Evolution,Super Starter: Space-Time Showdown,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/40619825.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/40619825.jpg,,1,TRUE
81480460,#N/A,2,#VALUE!,2,Barrel Dragon,Once per turn: You can target 1 monster your opponent controls; toss a coin 3 times and destroy it if at least 2 of the results are Heads.,2600,2200,Effect Monster,7,Machine,DARK,null,null,null,null,"LED2-EN019,DT02-EN005,DPBC-EN041,DLG1-EN045,LCJW-EN177,MC1-EN002,MRD-126,RP01-EN044,DB2-EN072,DL1-E002,MRD-E126,MRD-EN126,","Legendary Duelists: Ancient Millennium,Duel Terminal 2,Duelist Pack: Battle City,Dark Legends,Legendary Collection 4: Joey's World Mega Pack,Master Collection Volume 1,Metal Raiders,Retro Pack,Dark Beginning 2,Duelist League Series 1 participation cards,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/81480460.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/81480460.jpg,MRD,2,TRUE
72549351,#N/A,,#VALUE!,--,Dragonic Tactics,Tribute 2 Dragon-Type monsters; Special Summon 1 Level 8 Dragon-Type monster from your Deck.,null,null,Spell Card,0,Normal,0,null,null,null,null,"YSKR-EN040,LCKC-EN073,LC02-EN012,SDBE-EN029,","Starter Deck: Kaiba Reloaded,Legendary Collection Kaiba Mega Pack,Legendary Collection 2: The Duel Academy Years,Saga of Blue-Eyes White Dragon Structure Deck,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/72549351.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/72549351.jpg,Kaiba Reloaded,#N/A,FALSE
22567609,R,3,#VALUE!,3,Nimble Momonga,"When this card is destroyed by battle and sent to the Graveyard: Gain 1000 Life Points, then you can Special Summon any number of ""Nimble Momongas"" from your Deck in face-down Defense Position.",1000,100,Effect Monster,2,Beast,EARTH,null,null,null,Nimble,"DLDI-EN002,MRL-086,SRL-086,TP4-014,LCYW-EN235,DT05-EN008,SRL-EN086,DLG1-EN072,DB1-EN051,RP01-EN071,MRL-E086,CP02-EN002,","Duelist League Demo 2010,Magic Ruler,Spell Ruler,Tournament Pack 4,Legendary Collection 3: Yugi's World Mega Pack,Duel Terminal 5a,Spell Ruler,Dark Legends,Dark Beginning 1,Retro Pack,Spell Ruler,Champion Pack: Game Two,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/22567609.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/22567609.jpg,SRL,3,FALSE
296499,R,4,#VALUE!,4,The Regulation of Tribe,"Declare 1 Type of monster. Monsters of the declared Type cannot attack. Tribute 1 monster from your side of the field during each of your Standby Phases. If you do not, this card is destroyed.",null,null,Trap Card,0,Continuous,0,null,null,null,null,"PSV-027,PSV-EN027,PSV-E027,","Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/296499.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/296499.jpg,PSV,4,FALSE
78861134,R,5,#VALUE!,5,Darkfire Soldier 2,A warrior who gained immeasurable power from the heart of a volcano.,1700,1100,Normal Monster,4,Pyro,FIRE,null,null,null,null,"PSV-045,PSV-E045,PSV-EN045,","Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/78861134.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/78861134.jpg,PSV,5,FALSE
51267887,C,6,#VALUE!,6,Raise Body Heat,A Dinosaur-Type monster equipped with this card increases its ATK and DEF by 300 points.,null,null,Spell Card,0,Equip,0,null,null,null,null,"LOB-097,LOB-E077,LOB-EN097,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/51267887.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/51267887.jpg,LOB,6,FALSE
62867251,R,7,#VALUE!,7,Light of Intervention,"While this card is on the field, Monster Cards cannot be Set or flipped face-down. If a Monster Card would be Set, it must be Normal Summoned in face-up Defense Position.",null,null,Trap Card,0,Continuous,0,null,null,null,null,"SKE-046,PSV-031,DB1-EN084,DT02-EN047,PSV-EN031,PSV-E031,","Starter Deck: Kaiba Evolution,Pharaoh's Servant,Dark Beginning 1,Duel Terminal 2,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/62867251.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/62867251.jpg,PSV,7,FALSE
