"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"26202165","Sangan","If this card is sent from the field to the GY: Add 1 monster with 1500 or less ATK from your Deck to your hand, but you cannot activate cards, or the effects of cards, with that name for the rest of this turn. You can only use this effect of ""Sangan"" once per turn.","1000","600","Effect Monster","3","Fiend","DARK","null","null","null","null","SDJ-019,SYE-018,LDK2-ENY21,YS17-EN013,YS12-EN016,DPRP-EN038,SDGU-EN017,MRD-069,DB2-EN042,MRD-EN069,HL2-EN003,GLD2-EN001,MRD-E069,DLG1-EN037,LCYW-EN120,TU06-EN001,RP01-EN036,","Starter Deck: Joey,Starter Deck: Yugi Evolution,Legendary Decks II,Starter Deck: Link Strike,Starter Deck: Xyz Symphony,Duelist Pack: Rivals of the Pharaoh,Gates of the Underworld Structure Deck,Metal Raiders,Dark Beginning 2,Metal Raiders,Hobby League 2 participation card C,Gold Series 2009,Metal Raiders,Dark Legends,Legendary Collection 3: Yugi's World Mega Pack,Turbo Pack: Booster Six,Retro Pack,","null","null","Limited","https://storage.googleapis.com/ygoprodeck.com/pics/26202165.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/26202165.jpg"
"28470714","Bladefly","As long as this card remains face-up on the field, increase the ATK of all WIND monsters by 500 points and decrease the ATK of all EARTH monsters by 400 points.","600","700","Effect Monster","2","Insect","WIND","null","null","null","null","TP3-020,MRD-118,DB2-EN068,SD8-EN008,MRD-E118,MRD-EN118,","Tournament Pack: 3rd Season,Metal Raiders,Dark Beginning 2,Structure Deck: Lord of the Storm,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28470714.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28470714.jpg"
"28546905","Illusionist Faceless Mage","Manipulates enemy attacks with the power of illusion.","1200","2200","Normal Monster","5","Spellcaster","DARK","null","null","null","null","DB2-EN041,SDP-004,MRD-068,MRD-EN068,MRD-E068,","Dark Beginning 2,Starter Deck: Pegasus,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28546905.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28546905.jpg"
"28593363","Deepsea Shark","""Bottom Dweller"" + ""Tongyo""","1900","1600","Fusion Monster","5","Fish","WATER","null","null","null","null","MRD-038,MRD-E038,MRD-EN038,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28593363.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28593363.jpg"
"28725004","Tainted Wisdom","When this card is changed from Attack Position to Defense Position, shuffle your own Deck.","1250","800","Effect Monster","3","Fiend","DARK","null","null","null","null","MRD-081,MRD-E081,MRD-EN081,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28725004.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28725004.jpg"
"28933734","Mask of Darkness","FLIP: Target 1 Trap Card in your Graveyard; add that target to your hand.","900","400","Flip Effect Monster","2","Fiend","DARK","null","null","null","Mask","DB1-EN150,BP01-EN172,BP01-EN172,RP01-EN027,YSDJ-EN010,YSDS-EN010,SDP-013,MRD-014,DLG1-EN028,MRD-EN014,MRD-E014,","Dark Beginning 1,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Retro Pack,Starter Deck: Jaden Yuki,Starter Deck: Syrus Truesdale,Starter Deck: Pegasus,Metal Raiders,Dark Legends,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28933734.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28933734.jpg"
"29155212","Pumpking the King of Ghosts","If ""Castle of Dark Illusions"" is face-up on the field, increase the ATK and DEF of this card by 100 points. As long as this ""Castle of Dark Illusions"" remains face-up on the field, the ATK and DEF of this card continues to increase by 100 points during each of your Standby Phases. This effect continues until your 4th turn after the card is activated.","1800","2000","Effect Monster","6","Zombie","DARK","null","null","null","null","MRD-079,MRD-E079,MRD-EN079,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/29155212.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29155212.jpg"
"29380133","Yado Karu","When this card is changed from Attack Position to Defense Position, you can place any number of cards from your hand at the bottom of your Deck in any order you desire.","900","1700","Effect Monster","4","Aqua","WATER","null","null","null","null","MRD-104,MRD-E104,MRD-EN104,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/29380133.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29380133.jpg"
"30778711","Shadow Ghoul","This card gains 100 ATK for each monster in your Graveyard.","1600","1300","Effect Monster","5","Zombie","DARK","null","null","null","null","DB2-EN055,LCJW-EN228,MRD-090,MRD-E090,MRD-EN090,","Dark Beginning 2,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/30778711.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/30778711.jpg"
"31560081","Magician of Faith","FLIP: Target 1 Spell in your GY; add that target to your hand.","300","400","Flip Effect Monster","1","Spellcaster","LIGHT","null","null","null","null","SDCL-EN019,SD6-EN005,BP02-EN005,SDJ-017,YSD-EN012,MRD-036,BP02-EN005,DB1-EN163,DLG1-EN034,RP01-EN033,DUSA-EN044,MRD-E036,MRD-EN036,CP02-EN003,","Structure Deck: Cyberse Link,Structure Deck: Spellcaster's Judgment,Battle Pack 2: War of the Giants,Starter Deck: Joey,Starter Deck 2006,Metal Raiders,Battle Pack 2: War of the Giants,Dark Beginning 1,Dark Legends,Retro Pack,Duelist Saga,Metal Raiders,Metal Raiders,Champion Pack: Game Two,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/31560081.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/31560081.jpg"
"31786629","Thunder Dragon","You can discard this card to add up to 2 ""Thunder Dragons"" from your Deck to your hand.","1600","1500","Effect Monster","5","Thunder","LIGHT","null","null","null","Thunder Dragon","HISU-EN046,LCKC-EN067,MRD-097,DLG1-EN041,MRD-E097,DB2-EN058,CP02-EN015,RP01-EN040,MRD-EN097,","Hidden Summoners,Legendary Collection Kaiba Mega Pack,Metal Raiders,Dark Legends,Metal Raiders,Dark Beginning 2,Champion Pack: Game Two,Retro Pack,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/31786629.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/31786629.jpg"
"32809211","Jinzo 7","This monster can attack your opponent's Life Points directly.","500","400","Effect Monster","2","Machine","DARK","null","null","null","Jinzo ","MRD-035,MRD-E035,DB1-EN162,MRD-EN035,","Metal Raiders,Metal Raiders,Dark Beginning 1,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/32809211.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/32809211.jpg"
"40240595","Cocoon of Evolution","You can equip this card from your hand as an Equip Spell Card to a face-up ""Petit Moth"" on the field. If equipped, the ATK and DEF of ""Cocoon of Evolution"" is applied to ""Petit Moth"".","0","2000","Effect Monster","3","Insect","EARTH","null","null","null","null","MRD-011,DB1-EN148,MRD-E011,MRD-EN011,","Metal Raiders,Dark Beginning 1,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/40240595.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40240595.jpg"
"40453765","Swamp Battleguard","This card gains 500 ATK for each ""Lava Battleguard"" you control.","1800","1500","Effect Monster","5","Warrior","EARTH","null","null","null","Battleguard","MRD-063,SP15-EN002,SP15-EN002,LCJW-EN020,MRD-E063,MRD-EN063,","Metal Raiders,Star Pack ARC-V,Star Pack ARC-V,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/40453765.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40453765.jpg"
"40640057","Kuriboh","During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect).","300","200","Effect Monster","1","Fiend","DARK","null","null","null","Kuriboh","SDMY-EN020,MIL1-EN034,DLG1-EN038,YGLD-ENC23,YGLD-ENA22,YSYR-EN008,DPBC-EN015,YGLD-ENB15,DPYG-EN005,DT01-EN007,DB2-EN044,SYE-019,YSD-EN013,FL1-EN003,MRD-071,CP02-EN006,LCYW-EN018,DL09-EN003,MRD-E071,RP01-EN037,PCY-005,MRD-EN071,DTP1-EN007,DTP1-EN007,PCY-E005,","Structure Deck: Yugi Muto,Millennium Pack,Dark Legends,Yugi's Legendary Decks,Yugi's Legendary Decks,Starter Deck: Yugi Reloaded,Duelist Pack: Battle City,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Terminal 1,Dark Beginning 2,Starter Deck: Yugi Evolution,Starter Deck 2006,Forbidden Legacy,Metal Raiders,Champion Pack: Game Two,Legendary Collection 3: Yugi's World Mega Pack,Duelist League 2010 participation cards,Metal Raiders,Retro Pack,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,Metal Raiders,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/40640057.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40640057.jpg"
"40640058","Kuriboh","During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect).","300","200","Effect Monster","1","Fiend","DARK","null","null","null","Kuriboh","SDMY-EN020,MIL1-EN034,DLG1-EN038,YGLD-ENC23,YGLD-ENA22,YSYR-EN008,DPBC-EN015,YGLD-ENB15,DPYG-EN005,DT01-EN007,DB2-EN044,SYE-019,YSD-EN013,FL1-EN003,MRD-071,CP02-EN006,LCYW-EN018,DL09-EN003,MRD-E071,RP01-EN037,PCY-005,MRD-EN071,DTP1-EN007,DTP1-EN007,PCY-E005,","Structure Deck: Yugi Muto,Millennium Pack,Dark Legends,Yugi's Legendary Decks,Yugi's Legendary Decks,Starter Deck: Yugi Reloaded,Duelist Pack: Battle City,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Terminal 1,Dark Beginning 2,Starter Deck: Yugi Evolution,Starter Deck 2006,Forbidden Legacy,Metal Raiders,Champion Pack: Game Two,Legendary Collection 3: Yugi's World Mega Pack,Duelist League 2010 participation cards,Metal Raiders,Retro Pack,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,Metal Raiders,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/40640058.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40640058.jpg"
"40640059","Kuriboh","During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect).","300","200","Effect Monster","1","Fiend","DARK","null","null","null","Kuriboh","SDMY-EN020,MIL1-EN034,DLG1-EN038,YGLD-ENC23,YGLD-ENA22,YSYR-EN008,DPBC-EN015,YGLD-ENB15,DPYG-EN005,DT01-EN007,DB2-EN044,SYE-019,YSD-EN013,FL1-EN003,MRD-071,CP02-EN006,LCYW-EN018,DL09-EN003,MRD-E071,RP01-EN037,PCY-005,MRD-EN071,DTP1-EN007,DTP1-EN007,PCY-E005,","Structure Deck: Yugi Muto,Millennium Pack,Dark Legends,Yugi's Legendary Decks,Yugi's Legendary Decks,Starter Deck: Yugi Reloaded,Duelist Pack: Battle City,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Terminal 1,Dark Beginning 2,Starter Deck: Yugi Evolution,Starter Deck 2006,Forbidden Legacy,Metal Raiders,Champion Pack: Game Two,Legendary Collection 3: Yugi's World Mega Pack,Duelist League 2010 participation cards,Metal Raiders,Retro Pack,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,Metal Raiders,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/40640059.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40640059.jpg"
"41142615","The Cheerful Coffin","Discard up to 3 Monster Cards from your hand to the Graveyard.","null","null","Spell Card","0","Normal","0","null","null","null","null","DB1-EN167,MRD-059,MRD-EN059,MRD-E059,","Dark Beginning 1,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/41142615.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41142615.jpg"
"41392891","Feral Imp","A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.","1300","1400","Normal Monster","4","Fiend","DARK","null","null","null","null","DB1-EN140,SDY-002,SS01-ENA02,YGLD-ENA11,SYE-003,LCYW-EN008,MRD-001,OP05-EN015,MRD-EN001,MRD-E001,SDY-E002,","Dark Beginning 1,Starter Deck: Yugi,Speed Duel Starter Decks: Destiny Masters,Yugi's Legendary Decks,Starter Deck: Yugi Evolution,Legendary Collection 3: Yugi's World Mega Pack,Metal Raiders,OTS Tournament Pack 5,Metal Raiders,Metal Raiders,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/41392891.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41392891.jpg"
"41396436","Blue-Winged Crown","With hair shaped like a crown and a body encased in bluish white flames, this bird is a formidable sight.","1600","1200","Normal Monster","4","Winged Beast","WIND","null","null","null","null","MRD-122,MRD-EN122,MRD-E122,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/41396436.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41396436.jpg"
"41420027","Solemn Judgment","When a monster would be Summoned, OR a Spell/Trap Card is activated: Pay half your Life Points; negate the Summon or activation, and if you do, destroy that card.","null","null","Trap Card","0","Counter","0","null","null","null","Solemn","BP01-EN047,SDLS-EN038,BLRR-EN100,BP01-EN047,LCYW-EN152,MRD-127,LCJW-EN182,GLD2-EN044,DB2-EN073,DLG1-EN046,CP01-EN008,MRD-E127,GLD5-EN045,RP01-EN045,MRD-EN127,","Battle Pack: Epic Dawn,Lost Sanctuary Structure Deck,Battles of Legend: Relentless Revenge,Battle Pack: Epic Dawn,Legendary Collection 3: Yugi's World Mega Pack,Metal Raiders,Legendary Collection 4: Joey's World Mega Pack,Gold Series 2009,Dark Beginning 2,Dark Legends,Champion Pack: Game One,Metal Raiders,Gold Series: Haunted Mine,Retro Pack,Metal Raiders,","Limited","Semi-Limited","null","https://storage.googleapis.com/ygoprodeck.com/pics/41420027.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41420027.jpg"
"41462083","Thousand Dragon","""Time Wizard"" + ""Baby Dragon""","2400","2000","Fusion Monster","7","Dragon","WIND","null","null","null","null","SS02-ENB21,DLG1-EN050,MIL1-EN039,DB2-EN045,SDJ-023,RP01-EN049,LCJW-EN055,MRD-143,MRD-E143,MRD-EN143,","Speed Duel Starter Decks: Duelists of Tomorrow,Dark Legends,Millennium Pack,Dark Beginning 2,Starter Deck: Joey,Retro Pack,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/41462083.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41462083.jpg"
"41462084","Thousand Dragon","""Time Wizard"" + ""Baby Dragon""","2400","2000","Fusion Monster","7","Dragon","WIND","null","null","null","null","SS02-ENB21,DLG1-EN050,MIL1-EN039,DB2-EN045,SDJ-023,RP01-EN049,LCJW-EN055,MRD-143,MRD-E143,MRD-EN143,","Speed Duel Starter Decks: Duelists of Tomorrow,Dark Legends,Millennium Pack,Dark Beginning 2,Starter Deck: Joey,Retro Pack,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/41462084.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41462084.jpg"
"42431843","Ancient Brain","A fallen fairy that is powerful in the dark.","1000","700","Normal Monster","3","Fiend","DARK","null","null","null","null","MRD-082,MRD-EN082,MRD-E082,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/42431843.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/42431843.jpg"
"43230671","Ancient Lizard Warrior","Before the dawn of man, this lizard warrior ruled supreme.","1400","1100","Normal Monster","4","Reptile","EARTH","null","null","null","null","MRD-050,MRD-E050,MRD-EN050,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/43230671.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/43230671.jpg"
"44095762","Mirror Force","When an opponent's monster declares an attack: Destroy all your opponent's Attack Position monsters.","null","null","Trap Card","0","Normal","0","null","null","null","null","DASA-EN059,YS14-ENA12,YS18-EN036,LDK2-ENY35,YGLD-ENA37,YS17-EN034,YGLD-ENC36,LEDD-ENA32,YSYR-EN040,LCKC-EN053,SDDL-EN035,YS11-EN036,SDMY-EN037,DUSA-EN048,YS15-ENF21,SDMA-EN030,YS13-ENV14,YGLD-ENB33,YS15-ENL22,DB2-EN081,DPYG-EN027,LCJW-EN130,DL15-EN018,BP01-EN048,BP01-EN048,PGLD-EN059,MRD-138,LCYW-EN091,GLD1-EN039,MRD-EN138,YS15-END16,MRD-E138,DEM3-EN017,","Dark Saviors,Space-Time Showdown Power-Up Pack,Starter Deck: Codebreaker,Legendary Decks II,Yugi's Legendary Decks,Starter Deck: Link Strike,Yugi's Legendary Decks,Legendary Dragon Decks,Starter Deck: Yugi Reloaded,Legendary Collection Kaiba Mega Pack,Dragunity Legion Structure Deck,Starter Deck: Dawn of the Xyz,Structure Deck: Yugi Muto,Duelist Saga,Saber Force Starter Deck,Structure Deck: Marik (TCG),Super Starter Power-Up Pack,Yugi's Legendary Decks,Dark Legion Starter Deck,Dark Beginning 2,Duelist Pack: Yugi,Legendary Collection 4: Joey's World Mega Pack,Duelist League 15 participation cards,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Premium Gold,Metal Raiders,Legendary Collection 3: Yugi's World Mega Pack,Gold Series,Metal Raiders,2-Player Starter Deck: Yuya & Declan,Metal Raiders,Demo Deck 2016,","null","null","Limited","https://storage.googleapis.com/ygoprodeck.com/pics/44095762.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/44095762.jpg"
"46657337","Muka Muka","This card gains 300 ATK and DEF for each card in your hand.","600","300","Effect Monster","2","Rock","EARTH","null","null","null","null","DB2-EN062,BP01-EN174,BP01-EN174,MRD-107,SDP-016,MRD-E107,MRD-EN107,","Dark Beginning 2,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Metal Raiders,Starter Deck: Pegasus,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/46657337.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/46657337.jpg"
"46918794","Tremendous Fire","Inflict 1000 points of damage to your opponent's Life Points and 500 points of damage to your Life Points.","null","null","Spell Card","0","Normal","0","null","null","null","null","DB2-EN053,MRD-088,MRD-E088,MRD-EN088,","Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/46918794.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/46918794.jpg"
"49888191","Garnecia Elefantis","A monster so heavy that each step rocks the earth.","2400","2000","Normal Monster","7","Beast-Warrior","EARTH","null","null","null","null","MRD-125,MRD-E125,MRD-EN125,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/49888191.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/49888191.jpg"
"50152549","Paralyzing Potion","A non Machine-Type monster equipped with this card cannot attack.","null","null","Spell Card","0","Equip","0","null","null","null","null","MRD-137,MRD-E137,MRD-EN137,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/50152549.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/50152549.jpg"
"51275027","The Unhappy Maiden","When this card is sent to the Graveyard as a result of battle, the Battle Phase for that turn ends immediately.","0","100","Effect Monster","1","Spellcaster","LIGHT","null","null","null","null","DB2-EN079,MRD-134,MRD-E134,MRD-EN134,","Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/51275027.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/51275027.jpg"
"51371017","Princess of Tsurugi","FLIP: Inflict 500 damage to your opponent for each Spell and Trap Card on your opponent's side of the field.","900","700","Flip Effect Monster","3","Warrior","WIND","null","null","null","null","YSD-EN014,MRD-086,DB2-EN052,SDJ-020,MRD-E086,MRD-EN086,","Starter Deck 2006,Metal Raiders,Dark Beginning 2,Starter Deck: Joey,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/51371017.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/51371017.jpg"
"51828629","Giltia the D. Knight","""Guardian of the Labyrinth"" + ""Protector of the Throne""","1850","1500","Fusion Monster","5","Warrior","LIGHT","null","null","null","null","MRD-094,MRD-E094,MRD-EN094,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/51828629.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/51828629.jpg"
"52097679","Shield & Sword","Switch the original ATK and DEF of all face-up monsters currently on the field, until the End Phase.","null","null","Spell Card","0","Normal","0","null","null","null","null","DB2-EN077,BP02-EN130,BP02-EN130,SD7-EN020,MRD-131,SDJ-040,MRD-EN131,MRD-E131,","Dark Beginning 2,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Structure Deck: Invincible Fortress,Metal Raiders,Starter Deck: Joey,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/52097679.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/52097679.jpg"
"54752875","Twin-Headed Thunder Dragon","""Thunder Dragon"" + ""Thunder Dragon""","2800","2100","Fusion Monster","7","Thunder","LIGHT","null","null","null","Thunder Dragon","DB2-EN069,RP01-EN042,DLG1-EN043,MRD-120,MRD-E120,MRD-EN120,","Dark Beginning 2,Retro Pack,Dark Legends,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/54752875.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/54752875.jpg"
"55763552","Dragon Piper","FLIP: Destroy all face-up ""Dragon Capture Jar""(s) on the field. If you destroy any, change all face-up Dragon-Type monsters on the field to Attack Position.","200","1800","Flip Effect Monster","3","Pyro","FIRE","null","null","null","null","DB2-EN040,MRD-067,MRD-EN067,MRD-E067,","Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/55763552.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/55763552.jpg"
"55784832","Morinphen","A strange fiend with long arms and razor-sharp talons.","1550","1300","Normal Monster","5","Fiend","DARK","null","null","null","null","MRD-043,MRD-E043,MRD-EN043,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/55784832.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/55784832.jpg"
"55875323","Electric Lizard","A non Zombie-Type monster attacking ""Electric Lizard"" cannot attack on its following turn.","850","800","Effect Monster","3","Thunder","EARTH","null","null","null","null","MRD-048,MRD-E048,MRD-EN048,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/55875323.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/55875323.jpg"
"56830749","Share the Pain","Tribute 1 monster; make your opponent Tribute 1 monster (for no effect).","null","null","Spell Card","0","Normal","0","null","null","null","null","DB2-EN083,MRD-140,DT01-EN091,BPW2-EN066,MRD-E140,WGRT-EN066,MRD-EN140,","Dark Beginning 2,Metal Raiders,Duel Terminal 1,War of the Giants: Round 2,Metal Raiders,War of the Giants Reinforcements,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/56830749.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/56830749.jpg"
"56907389","Musician King","""Witch of the Black Forest"" + ""Lady of Faith""","1750","1500","Fusion Monster","5","Spellcaster","LIGHT","null","null","null","null","MRD-103,MRD-EN103,MRD-E103,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/56907389.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/56907389.jpg"
"58192742","Petit Moth","This small but deadly creature is better off avoided.","300","200","Normal Monster","1","Insect","EARTH","null","null","null","null","DB1-EN155,MRD-023,MRD-E023,MRD-EN023,","Dark Beginning 1,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/58192742.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/58192742.jpg"
"58314394","Ground Attacker Bugroth","A surface battle robot that was once used for sea warfare.","1500","1000","Normal Monster","4","Machine","EARTH","null","null","null","null","MRD-022,MRD-E022,MRD-EN022,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/58314394.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/58314394.jpg"
"58861941","Ooguchi","This monster may attack your opponent's Life Points directly.","300","250","Effect Monster","1","Aqua","WATER","null","null","null","null","MRD-032,MRD-E032,MRD-EN032,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/58861941.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/58861941.jpg"
"60862676","Flame Cerebrus","Known to many as the ""Burning Executioner"", this monster is capable of burning enemies to cinders.","2100","1800","Normal Monster","6","Pyro","FIRE","null","null","null","null","MRD-111,MRD-E111,MRD-EN111,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/60862676.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/60862676.jpg"
"62340868","Kazejin","During damage calculation in your opponent's turn, if this card is being attacked: You can target the attacking monster; make that target's ATK 0 during damage calculation only (this is a Quick Effect). This effect can only be used once while this card is face-up on the field.","2400","2200","Effect Monster","7","Spellcaster","WIND","null","null","null","null","LCJW-EN225,BPW2-EN004,DB1-EN158,DLG1-EN032,MRD-026,WGRT-EN004,RP01-EN031,MRD-E026,MRD-EN026,","Legendary Collection 4: Joey's World Mega Pack,War of the Giants: Round 2,Dark Beginning 1,Dark Legends,Metal Raiders,War of the Giants Reinforcements,Retro Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/62340868.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/62340868.jpg"
